x,y,cluster,term,genes,cluster_label
2.5629103,2.0837898,Cluster 4,Hand muscle atrophy (HP:0009130),SLC52A3 ALS2 TRPV4 PLOD3 DCTN1 SLC39A13 GARS SPG11 BSCL2 ,Unresolved
2.3584926,6.620165,Cluster 4,Hypertriglyceridemia (HP:0002155),UNC13D JAG1 GK PLIN1 CAV1 CIDEC PHKA2 XIAP APOC2 PPARG SLC25A13 PNPLA2 BSCL2 FECH STXBP2 ALMS1 PRF1 LCAT PPP1R3A AGPAT2 STX11 LMNA RAI1 PSMB8 PTRF PHKG2 POLD1 TTPA SMPD1 APOE ,Unresolved
2.9032366,3.801864,Cluster 4,Lower limb hyperreflexia (HP:0002395),KDM5C SLC33A1 PSEN1 SUMF1 DPM1 GJB1 AFG3L2 CYP2U1 LARGE ST3GAL5 TREX1 LBR PDE8B ,Unresolved
2.6153727,2.2066967,Cluster 4,Abnormality of the Achilles tendon (HP:0005109),NSUN2 FKRP HGD BICD2 LMNA GJB1 ABHD12 MYOT ALS2 LARGE COL6A2 EMD HRAS ,Unresolved
2.4841263,2.6059651,Cluster 4,Deformed sella turcica (HP:0002681),NOTCH2 IDUA PTCH2 PTCH1 PLOD3 ADAMTSL2 GNPTAB DYM SUFU TRIM37 GUSB RMRP SLC17A5 ,Unresolved
2.8704865,3.8379345,Cluster 4,Thickened calvaria (HP:0002684),CSF3R PHF6 SMAD4 HPGD LRP5 TNFRSF11B RUNX2 AMER1 GNPTAB RPS6KA3 DYM ERCC8 GNAS COL11A1 AGA ERCC6 MAN2B1 SLC17A5 ,Unresolved
2.4089293,1.9961897,Cluster 4,Spinal cord lesions (HP:0100561),DDR2 FAM58A NRAS NOTCH2 SH2B1 HMGA2 LEMD3 RUNX2 ,Unresolved
2.4661582,2.115682,Cluster 4,Distal upper limb amyotrophy (HP:0007149),INF2 SLC52A3 ALS2 TRPV4 FLNC PLOD3 DCTN1 SLC39A13 GARS SPG11 BSCL2 ,Unresolved
2.47936,2.6165438,Cluster 4,Thin bony cortex (HP:0002753),SLC34A3 CYP27B1 VDR CLCN5 CYP2R1 AKT1 FBN1 ADAMTS10 ,Unresolved
2.465088,2.6227772,Cluster 4,J-shaped sella turcica (HP:0002680),ADAMTSL2 GNPTAB IDUA TRIM37 PLOD3 GUSB RMRP SLC17A5 ,Unresolved
2.1769,2.146539,Cluster 4,Coarse hair (HP:0002208),HGSNAT INSR EPHX1 OFD1 VPS13B TMCO1 PTPN11 BRAF A2ML1 SUMF1 BCS1L KRT74 ASXL1 LPAR6 RIT1 KAT6B KRAS RAF1 SOS1 SMARCAL1 NOTCH2 SEC23A HR PLOD3 GNS SGSH NRAS NAGLU RPS6KA3 FLNA EPS8L3 IKBKG ATP7A ATP6V0A2 TP63 ,Unresolved
2.6715178,1.5155548,Cluster 4,Abnormal ossification of hand bones (HP:0005921),DDR2 PIGV CANT1 SLC35D1 PTCH2 XYLT1 IHH TRPV4 PTCH1 PTH1R B3GALT6 HOXA13 EBP SUFU FLNA GPC3 FLNB RMRP CHST3 MATN3 ,Unresolved
2.760152,3.1223567,Cluster 4,Gastrointestinal dysmotility (HP:0002579),TYMP GUCY1A3 GUCY2C TNXB C12ORF65 FAH FOXP3 ACTG2 AAAS ACTB ACTA2 SLC6A8 PTRF PSTPIP1 HMBS GMPPA IDS FLNA CFM1 FLVCR1 POLG DHCR7 CFTR ,Unresolved
4.2677846,3.4911294,Cluster 4,Testicular neoplasm (HP:0010788),WWOX MAP3K1 PTEN NR0B1 GATA4 H19 AR STS NR5A1 STK11 WT1 VAMP7 PRKAR1A AKT1 SRY GNAS ,Unresolved
1.9375384,6.6062417,Cluster 5,Increased mean platelet volume (HP:0011877),TTC37 ABCG8 ITGA2B ITGB3 ACTN1 GP1BB GP1BA GP9 SC5D FLNA MYH9 LBR CD36 ABCG5 ,Unresolved
1.6420296,8.28885,Cluster 5,Urticaria (HP:0001025),SPINK5 MBTPS2 PDGFRA WNT10A ELOVL4 CYBB CYBA SDHB SDHC FERMT1 MYD88 ALDH3A2 NLRP12 GJB2 KIT FAS GJB6 HLA-DQB1 NCF1 HLA-DRB1 PIGT MVK FECH SF3B4 ALAS2 NCF2 WIPF1 NCF4 WAS FASLG ANTXR2 CBS CASP10 NLRP3 ,Unresolved
2.0471532,8.126264,Cluster 5,Pulmonary embolism (HP:0002204),KCNJ5 TRNW IL10 SMAD4 STAT4 TRNQ GDF2 F2 HLA-B PROC TRNL1 GNAQ PLP1 HLA-DPB1 PRTN3 ND1 ENG ND4 TLR4 AGGF1 ND6 ND5 ACVRL1 MEFV SERPINC1 WIPF1 IL23R PROS1 TRNS2 PTPN22 WAS PTEN NOD2 TRNS1 C4A TRNH CBS TRNF AKT1 COX3 CTLA4 COX2 COX1 IL12RB2 ,Unresolved
2.1588979,8.392661,Cluster 5,Pulmonary infiltrates (HP:0002113),PDGFRA IL10 STAT4 CAV1 RAB27A TSC2 TSC1 HLA-B FOXP1 MYD88 IRF5 HLA-DPB1 PRTN3 LPIN2 TLR4 BIRC3 HLA-DRB1 MEFV GBA IL23R PTPN22 NOD2 C4A MALT1 CTGF CTLA4 APOE IL12RB2 CCR6 ,Unresolved
1.3058385,8.364695,Cluster 5,Recurrent cutaneous fungal infections (HP:0011370),IL17RA STAT1 CLEC7A AIRE CARD9 RFX5 RFXAP EPG5 RFXANK IL17F IL2RG CIITA ,Unresolved
2.2132058,8.457778,Cluster 5,Keratoconjunctivitis (HP:0001096),IL10 MEFV AIRE TNXB IL23R STAT4 NOD2 HLA-B C4A GJB2 LBR IL12RB2 TLR4 DRD5 ,Unresolved
1.3407946,7.8679056,Cluster 5,Gastrointestinal inflammation (HP:0004386),IGHM ABCB1 IL21 WIPF1 HPS1 COG6 IL10RB LRBA IL10RA RFXANK WAS IRGM OPLAH FERMT1 RFX5 RFXAP PLCG2 SKIV2L CIITA GPIHBP1 MEN1 ,Unresolved
1.4859595,8.450655,Cluster 5,Stomatitis (HP:0010280),LMBRD1 IL1RN NLRP12 NCF4 NLRP3 ORAI1 CD40LG ITK ,Unresolved
1.3666838,7.623174,Cluster 5,Aplasia/Hypoplasia of the thymus (HP:0010515),TBX1 NDE1 GP1BB TTC7A G6PC3 FAM111A PEX5 POLR1C POLR1D ATM ADA DCLRE1C ABCD3 UFD1L WIPF1 SEMA3E AK2 CHD7 WAS IL2RG ANTXR2 COMT HIRA TCOF1 NBN ARVCF RAG1 RAG2 TP63 ,Unresolved
1.9123367,8.133351,Cluster 5,Acute hepatic failure (HP:0006554),TRMU GFM1 MEFV SH2D1A EIF2AK3 VPS13A HLA-B FAH F5 PORCN MPV17 CYC1 HADH JAK2 ,Unresolved
0.6061471,7.9937572,Cluster 5,B lymphocytopenia (HP:0010976),DCLRE1C IGHM GFI1 NBN ADA RAG1 ICOS RAG2 ,Unresolved
1.8706208,8.44046,Cluster 5,Alveolar cell carcinoma (HP:0006519),PARK2 BRAF DLEC1 EGFR RASSF1 IRF1 PIK3CA SLC22A18 PPP2R1B ERBB2 KRAS SFTPA2 MAP3K8 ,Unresolved
0.5752764,8.010083,Cluster 5,Hypoplasia of the thymus (HP:0000778),DCLRE1C ABCD3 G6PC3 PEX5 ATM TTC7A IL2RG RAG1 RAG2 ,Unresolved
1.7583663,8.246999,Cluster 5,Gingivitis (HP:0000230),ITGB2 SLC6A19 SAMD9 NCF2 TNXB NCF4 STAT3 ALMS1 OCRL CYBB TSC2 CYBA TSC1 B3GALT6 PLG LYST FERMT1 COL3A1 NCF1 CD40LG B4GALT7 CTSC ,Unresolved
1.5764847,7.468015,Cluster 5,Abnormality of the thymus (HP:0000777),TBX1 NDE1 GP1BB TTC7A FRAS1 G6PC3 FAM111A PEX5 POLR1C POLR1D ERCC8 ATM ADA FREM2 DCLRE1C ABCD3 UFD1L WIPF1 SEMA3E AK2 CHD7 WAS PTEN IL2RG ANTXR2 COMT HIRA GRIP1 TCOF1 AKT1 NBN EPG5 ARVCF RAG1 RAG2 TP63 ,Unresolved
1.7419481,8.311525,Cluster 5,Recurrent gram-negative bacterial infections (HP:0005420),ITGB2 C6 C7 NCF2 CFI CYBB CYBA NCF1 C8B RPGR ,Unresolved
2.0346422,8.424487,Cluster 5,Myositis (HP:0100614),PSTPIP1 IL10 MEFV IL23R STAT4 NOD2 TMEM173 HLA-B IL12RB2 TNFRSF1A TLR4 C4A ,Unresolved
1.0775572,8.36081,Cluster 5,Granulocytopenia (HP:0001913),DCLRE1C UNC13D PDGFRA STAT3 RBM8A AK2 DOCK8 FASLG TAZ ADAM17 CASP10 FAS CAPN3 CD247 IKBKG ADA RAG1 RAG2 ELANE ,Unresolved
2.6754224,7.4528756,Cluster 5,Hepatosplenomegaly (HP:0001433),CTSA UNC13D CAV1 TALDO1 PEX2 CLCN7 IL2RA RNASEH2A FGFR2 ABCD3 CSF3R RNASEH2C IDUA STXBP2 LPL GBE1 RBM8A HEXB LIPA CA2 PSAP SC5D TNFSF11 TREX1 LBR ,Unresolved
2.0662668,7.8478546,Cluster 5,Peritonitis (HP:0002586),MVK COL1A1 MEFV COL5A2 COL5A1 TNFRSF1A F5 JAK2 ,Unresolved
1.0798925,7.7566295,Cluster 5,Gastrointestinal stroma tumor (HP:0100723),PDGFRA CR2 PRKCD TNFRSF13C TNFRSF13B CD81 LRBA SDHB SDHC NFKB2 KIT CD19 TNFSF12 MS4A1 ICOS ,Unresolved
2.255374,8.07917,Cluster 5,Abnormality of the pericardium (HP:0001697),CCBE1 IL10 SMAD4 PMM2 ABCC9 STAT4 MIF HBA1 TSC2 PRG4 TSC1 HBA2 HLA-B PTPN14 TNFRSF1A EXT1 EXT2 IL6 TRIM37 HLA-DPB1 FAT4 PRTN3 DNASE1L3 TLR4 SCARB2 MEFV GBA IL23R PTPN22 NOD2 C4A LMNA TREX1 CTLA4 IL12RB2 SNAP29 ,Unresolved
1.9265002,6.6401176,Cluster 5,Abnormal platelet volume (HP:0011876),TTC37 ABCG8 ITGA2B ITGB3 ACTN1 WAS GP1BB GP1BA GP9 SC5D FLNA MYH9 LBR CD36 ABCG5 ,Unresolved
1.4905589,7.917454,Cluster 5,Osteomyelitis (HP:0002754),NTRK1 IFNGR1 LRRC8A STAT3 CYBB CYBA BRAF ANO5 MTAP CLCN7 PIK3R1 IGLL1 SLCO2A1 BTK NCF1 TCF3 LPIN2 DNMT1 IGHM NCF2 HPGD HBB ATL3 TCIRG1 CD79B SPTLC1 CD79A FAM134B SPTLC2 CTSK TNFSF11 BLNK MPV17 ATP7A CCT5 ,Unresolved
1.3965895,8.02934,Cluster 5,Skin rash (HP:0000988),SPINK5 PDGFRA KRT5 CARD9 ABCC6 SDHB SDHC LYZ TNFRSF1A SDHA IL6 APOA1 LPIN2 MEFV IGHV4-34 COX4I2 HFE PTPN22 NOD2 IL2RG HLCS ALAD CLEC7A BLNK LBR CTLA4 FGA IL17RA WNT10A SLC6A19 STAT1 LRRC8A STAT3 MIF BTD LMBRD1 GJB3 KIT PIK3R1 IGLL1 GJB4 BTK HLA-DPB1 IL17F PRTN3 TCF3 DNASE1L3 MVK IGHM TRAF3IP2 AK2 CD79B PSMB8 CD79A NSDHL UROD GLUL IKBKG ,Unresolved
1.5808173,8.272172,Cluster 5,Obstructive lung disease (HP:0006536),TBX1 SERPINA1 DYX1C1 UFD1L NCF2 WIPF1 MMP1 NCF4 PTPN22 WAS CYBB GP1BB CYBA COMT HIRA HLA-DPB1 CTLA4 GLA NCF1 PRTN3 DNASE1L3 ARVCF ,Unresolved
1.363039,8.003093,Cluster 5,Sepsis (HP:0100806),EDN3 LIG4 L1CAM G6PC3 ABCA12 APC NCF1 PLEC ADA DCLRE1C GALT RET CHD7 IL2RG ALOX12B CYP4F22 NIPAL4 BLNK ELANE LRRC8A MUT CYBB CYBA HLA-B PIK3R1 IGLL1 GDNF BTK TCF3 IL7R IGHM NCF2 WIPF1 NCF4 CTNNB1 ITGB4 AK2 ECE1 WAS ACTG2 CD79B TGM1 CD79A EDNRB NRTN LIPN ATP7A RAG1 RMRP RAG2 ,Unresolved
1.9176642,8.40193,Cluster 5,Neoplasm of the tracheobronchial system (HP:0100552),PARK2 DICER1 BRAF DLEC1 EGFR RASSF1 IRF1 PIK3CA SLC22A18 PPP2R1B ERBB2 KRAS SFTPA2 MAP3K8 ,Unresolved
2.1063566,7.9840407,Cluster 5,Paresthesia (HP:0003401),SLC12A3 PRRT2 IL10 SLC12A1 TET2 LIFR MSH2 TNFRSF1A HMBS MSH6 PMP22 GLA SCN4A CALR TLR4 TP53 APP MEFV TNXB HBB TRNS2 PTPN22 MPL NOD2 TRNS1 C4A ALAD THPO CTLA4 IL12RB2 SH2B3 PMS2 CTSC AMN TRNW CUBN GIF MLH1 CASR STAT4 AIP TRNQ MTHFR NAGA HLA-B TRNL1 KCNQ2 KCNQ3 HLA-DPB1 PRTN3 ND1 DNASE1L3 ND4 SCN2A ND6 ND5 IL23R FMR1 CACNA1A GBE1 SLC2A1 ATL1 LYST SEPT9 TRNH TRNF SPTLC2 GNA11 COX3 COX2 COX1 KCNJ1 JAK2 ,Unresolved
0.8705824,7.8217006,Cluster 5,Agammaglobulinemia (HP:0004432),IGHM LRRC8A RFXANK IL2RG IKBKB CD79B CD79A PIK3R1 IGLL1 RFX5 RFXAP BTK BLNK CIITA ,Unresolved
2.1573749,7.6164093,Cluster 5,Splenomegaly (HP:0001744),NBEAL2 CTNS SOX10 CDAN1 TP53 HPGD IFT172 NOD2 LCAT IL2RG ASAH1 CLDN1 C4A STX11 PNP TMEM67 AKT1 ARVCF ARSB ABCA1 PRKCD SH2D1A BCL11A LRBA COG4 RAB27A MIF ALG1 VPS13A HLA-B ANK1 BTD OCLN FAT4 GNE FERMT3 MKS1 HLA-DRB1 IL1RN IL23R PIEZO1 PRF1 GNS GATA2 GATA1 LIPA DGUOK PKHD1 INPP5E CD19 TNFSF11 TREX1 TNFSF12 APOE FUCA1 CTC1 IL10 TPI1 HBA1 TET2 CYP7B1 BRAF AP3B1 HBA2 SUMF1 LYZ PTPRC SLC7A7 ATM CD27 PIGM CALR ADA ALDOA UMPS TLR4 ITK GPI MEFV TERC HBB TERT CASP10 IDS NEU1 CTSK CC2D2A ICOS PKLR STAT4 GAA FMO3 GP1BB GP1BA ITCH F5 ABCB11 XIAP CD40LG DNASE1L3 SLC29A3 BSCL2 GBA TNFRSF13C TNFRSF13B ALMS1 SNX10 PEPD LYST IFIH1 PSMB8 SMPD1 AGA SLC17A5 JAK2 TGFB1 HSD3B7 ABCG8 PDGFRA PHYH LIG4 RPGRIP1L FAH DPM1 GFI1B DKC1 GPD1 SLCO2A1 FAS NCF1 OTC STEAP3 ABCG5 NHP2 DCLRE1C IDUA AKR1D1 CD81 HFE MPL CPOX INPPL1 COMT HIRA LMNA GNPTAB CCND1 GPC4 NLRP3 GPC3 IL12RB2 SH2B3 SLC39A4 CARD11 HBG1 CASR HBG2 ATP8B1 UROS DOLK CYBB CYBA USB1 NFKB2 MYD88 TBXAS1 RNASEH2A NOP10 IL7R NOTCH1 NOTCH2 NCF2 NCF4 LPL FASLG PTRF RAG1 RAG2 HGSNAT NPC1 DHCR24 TNFRSF1A WRAP53 CLCN7 G6PC3 IL6 NPC2 PIK3CA BCL6 APOA1 PEX7 MCM4 BCL2 MAN2B1 LPIN2 MS4A1 ABCB4 UFD1L IGHV4-34 COX4I2 CHD7 C15ORF41 AGPAT2 HK1 RTEL1 CASP8 CA2 PSAP THPO LBR FGA TBX1 CCBE1 CR2 ATRX TINF2 KLF1 MUT BPGM CECR1 ZAP70 GLB1 GALE APOC2 VPS45 ERCC8 ERCC6 MVK SCARB2 SEC23B TCIRG1 SLC4A1 PTEN PIK3CD SGSH PHKG2 NAGLU GUSB RMRP ,Unresolved
0.7478445,8.284237,Cluster 5,Abnormality of T cell number (HP:0011839),WIPF1 DNMT3B IL2RG FASLG PTPRC MAGT1 IL2RA CASP10 CD8A FAS NBN ACP5 EPG5 ATM CD247 RAG1 RAG2 IL7R ,Unresolved
2.0904698,7.669906,Cluster 5,Arthralgia (HP:0002829),ABCG8 PTPN2 HFE2 TYROBP APC HMBS SLCO2A1 FAS COL9A2 COL9A1 GLA GTF2IRD1 COL9A3 ABCG5 GTF2I TNXB HPGD CD81 MPL NOD2 CPOX ASAH1 C4A CTGF LMNA COMP NLRP3 IL12RB2 TRAPPC2 PRKCD HGD LRBA AIP MIF BAZ1B HLA-B MAFB NFKB2 COL2A1 TBL2 PRKAR1A HAMP PRTN3 CHST3 MATN3 HLA-DRB1 IL1RN NOTCH2 SLC26A2 IL23R CD19 ANKH TREX1 TNFSF12 IL12B PLCG2 IL10 LIMK1 RFC2 MMP2 CAV1 TET2 TMEM173 TYK2 TNFRSF1A IL6 IRF5 GNPTG CD247 LPIN2 TLR4 MS4A1 MEFV HBB ELN PTPN22 TRPS1 SLC40A1 TREM2 ZMPSTE24 LMNB2 PSTPIP1 MLX CTLA4 CCR6 ICOS CR2 STAT4 EPOR LEMD3 CLIP2 NLRP12 IL2RA IL2RB HLA-DPB1 PIGT MVK C1R TNFRSF13C TNFRSF13B CTNNB1 COL11A2 PHEX SEPT9 PSMB8 COL11A1 ANKRD55 JAK2 ,Unresolved
0.63727146,8.099378,Cluster 5,Severe combined immunodeficiency (HP:0004430),DCLRE1C ZAP70 AK2 CHD7 LIG4 IL2RG ADA RAG1 RMRP RAG2 IL7R ,Unresolved
1.9310198,6.8220506,Cluster 5,Epistaxis (HP:0000421),FGB P2RY12 SMAD4 FGG HPS1 VWF F10 ACTN1 RUNX1 TET2 NBEAL2 GDF2 GP1BB F2 GP1BA HPS6 GP6 EPOR F5 GP9 F7 MYD88 GFI1B STIM1 GGCX TBXAS1 MYH9 HLA-DPB1 PRTN3 ENG FERMT3 ACVRL1 MCFD2 WIPF1 GBA ITGA2B F13A1 ITGB3 PTPN22 MPL WAS PLAU RASGRP2 GATA1 LYST CTLA4 FGA JAK2 ,Unresolved
1.3725153,8.464572,Cluster 5,Elevated erythrocyte sedimentation rate (HP:0003565),MVK PSMB8 MEFV NLRP3 TREX1 TMEM173 TNFRSF1A ITK ,Unresolved
1.160814,7.742253,Cluster 5,Colitis (HP:0002583),IGHM RFX5 RFXAP IL10RB LRBA IL10RA RFXANK PLCG2 SKIV2L CIITA GPIHBP1 OPLAH ,Unresolved
2.0004237,7.9059114,Cluster 5,Abnormality of the peritoneum (HP:0002585),MVK MEFV IKBKAP EWSR1 BRCA1 TNFRSF1A F5 COL1A1 WT1 COL5A2 SOX18 COL5A1 BCL6 BCL2 SLC29A3 JAK2 HLA-DRB1 ,Unresolved
1.5728599,8.366947,Cluster 5,Mediastinal lymphadenopathy (HP:0100721),RHBDF2 NCF2 NCF4 MIF PTPN22 CYBB EWSR1 CYBA LEMD3 MALT1 FOXP1 PORCN WT1 IL6 BCL6 BCL2 APOE NCF1 BIRC3 HLA-DRB1 ,Unresolved
1.5741031,7.8658776,Cluster 5,Skin ulcer (HP:0200042),KRT1 PDGFRB KRT5 TRPV3 OCRL TAP2 TAP1 COL1A1 DKC1 NCF1 PKP1 NHP2 PROS1 NOD2 AQP5 ANTXR2 ATP2C1 CTGF ELANE SLC39A4 IL17RA IDH1 IDH2 CYBB CYBA HLA-B USB1 FERMT1 BTD PROC MYD88 GJB2 WNK1 PIK3R1 GJB6 GNAQ BTK PRTN3 TCF3 NOP10 HLA-DRB1 NOTCH3 NOTCH2 NCF2 NCF4 AK2 DOCK8 PDGFB CD79B CD79A FAM134B TREX1 IL12B KIAA0319L ATP6V0A2 TP63 CTC1 LAMB3 JUP CARD9 CAV1 KRT14 PTCH1 TMC8 KRT10 TMC6 TAPBP WRAP53 COL3A1 IRF5 COL7A1 PIGL ITGA6 FOXC2 KIF11 TERC HBB PTPN22 PTH1R LAMC2 RTEL1 PSTPIP1 CLEC7A TERT MLX BLNK LBR CTLA4 CCR6 CTSC MBTPS2 DSP NTRK1 STAT1 LRRC8A STAT3 TINF2 NGF SERPINB7 SLURP1 IGLL1 HLA-DPB1 IL17F IGHM WIPF1 LAMA3 TRAF3IP2 ITGB4 GBE1 WAS PEPD LYST WRN SPTLC2 BMS1 MPV17 IKBKG CCT5 ,Unresolved
1.0817121,7.7703404,Cluster 5,Verrucae (HP:0200043),KRT1 LRRC8A KRT9 SDHD TMC8 SDHB TMC6 SDHC PIK3R1 IGLL1 PIK3CA KRT16 TCF3 IGHM ECM1 FCN3 KLLN DOCK8 PTEN STK4 PORCN CD79B CD79A CXCR4 AKT1 BLNK HRAS IKBKG POLH ,Unresolved
0.55603987,8.01375,Cluster 5,Chronic diarrhea (HP:0002028),CR2 IL21 COG6 SLC10A2 IL21R LRBA COG4 HEXB SLC5A1 IL2RG ITCH IKBKB CASP8 IL2RA ETHE1 ATP7A ,Unresolved
1.743113,8.328694,Cluster 5,Episodic fever (HP:0001954),NTRK1 MEFV GCH1 STXBP2 IKBKAP LIFR NGF TNFRSF1A PTS QDPR CRLF1 GALC STIM1 NLRP12 CYP11B2 NLRP3 ORAI1 ,Unresolved
2.2023542,8.069349,Cluster 5,Glomerulopathy (HP:0100820),IL10 CAV1 FN1 OCRL ACSL4 WT1 GLA LPIN2 TLR4 SMARCAL1 FOXC2 MEFV IKBKAP TRNS2 PTPN22 NOD2 TRNS1 AGPAT2 C4A LMNB2 LMNA CTLA4 IL12RB2 TRNW STAT4 TRNQ FOS AMMECR1 HLA-B TRNL1 LMX1B HLA-DPB1 PRTN3 ND1 DNASE1L3 ND4 ND6 BSCL2 ND5 WIPF1 IL23R ALMS1 WAS TRNH TRNF TRNE KCNE1L COX3 APOE COX2 COX1 TRNK ,Unresolved
0.6096476,8.091503,Cluster 5,IgG deficiency (HP:0004315),AICDA SP110 PMM2 SH2D1A CNBP GTF2H5 RNF168 TCN2 ERCC2 ERCC3 ATM CD40LG ITK CD40 BLM TNFRSF13C TNFRSF13B IL2RG UNG CXCR4 EPG5 B2M IKBKG RAG1 ICOS RAG2 ,Unresolved
2.0599926,8.405112,Cluster 5,Abnormality of the pleura (HP:0002103),CCBE1 IL10 SERPINF2 STAT4 MIF DICER1 PTCH1 TSC2 TSC1 HLA-B SPINK1 TNFRSF1A MYD88 COL3A1 IL6 BCL6 BCL2 HLA-DPB1 FAT4 PRTN3 DNASE1L3 TLR4 HLA-DRB1 PRSS1 MEFV KIF11 IL23R HFE IKBKAP PTPN22 NOD2 C4A FLCN SOX18 TREX1 LBR CTLA4 IL12RB2 GUSB ,Unresolved
0.7277175,7.944655,Cluster 5,Prostate neoplasm (HP:0100787),MSR1 AR RNASEL KLF6 IGHV4-34 BRCA2 MAD1L1 TP53 ,Unresolved
2.2361646,8.285103,Cluster 5,Vertigo (HP:0002321),TRDN KCNJ10 IL10 JUP TPK1 STAT4 NAGA TET2 MYO7A HLA-B EPOR TNFRSF1A CECR1 MYD88 COL3A1 NF2 GLA CASQ2 SLC26A4 TLR4 GCDH CALM1 MVK RYR2 MEFV TNXB IL23R KCNA1 CACNA1A PTPN22 MPL FOXI1 PDGFB NOD2 ATP1A2 GATA2 C4A COCH THPO VHL IL12RB2 SH2B3 JAK2 ,Unresolved
1.9661767,7.3891773,Cluster 5,Gingival bleeding (HP:0000225),SCARB2 FGB WIPF1 FGG GBA HPS1 F10 ITGA2B ITGB3 TET2 MPL WAS F2 GP1BA LYST FERMT1 MYD88 ADAMTS2 FGA JAK2 ,Unresolved
1.3334402,7.909943,Cluster 5,Inflammation of the large intestine (HP:0002037),IGHM ABCB1 IL21 WIPF1 HPS1 COG6 IL10RB LRBA IL10RA RFXANK WAS IRGM OPLAH FERMT1 RFX5 RFXAP PLCG2 SKIV2L CIITA GPIHBP1 ,Unresolved
1.1478593,8.421695,Cluster 5,Abnormal delayed hypersensitivity skin test (HP:0002963),CASP10 RFX5 RFXAP FAS RAB27A EPG5 RFXANK WAS FASLG JAK3 CIITA ,Unresolved
1.6405816,8.062025,Cluster 5,Hypochromic anemia (HP:0001931),ALAS2 ABCB7 TMPRSS6 LCRB ATRX HBB PUS1 IRX5 HBA1 WAS HBA2 FASLG STK11 TF CASP10 FAS ,Unresolved
2.1747315,8.118605,Cluster 5,Abnormality of the endocardium (HP:0004306),IL17RA PDGFRA IL10 STAT1 SP110 LIMK1 RFC2 CARD9 ABCC6 ACTN2 STAT4 PTPN11 BAZ1B BRAF HLA-B CLIP2 TBL2 MYL3 PRKAR1A GLA GTF2IRD1 IL17F TLR4 MYH7 RAF1 GTF2I SLC22A5 MEFV IDUA IL23R TRAF3IP2 ELN NOD2 TAZ C4A CSRP3 CLEC7A GJA5 MLX IL12B IL12RB2 ,Unresolved
1.3846942,8.448017,Cluster 5,Encephalitis (HP:0002383),SLC6A19 IL10 ATRX SH2D1A STAT4 RFXANK HLA-B AMACR RFX5 RFXAP BTK L2HGDH TLR4 GCDH MEFV WIPF1 IL23R WAS PRF1 NOD2 TMEM70 C4A LBR IL12RB2 IKBKG CIITA ,Unresolved
2.392113,7.2607193,Cluster 5,Cerebral ischemia (HP:0002637),GUCY1A3 IL10 LIMK1 RFC2 TET2 SCNN1G COL3A1 PIK3CA SCNN1B GLA GTF2IRD1 CALR TLR4 MYH7 TP53 GTF2I APP ACVRL1 SMARCAL1 MEFV TNXB ELN TRNS2 PTPN22 MPL NOD2 TRNS1 C4A ACTB THPO MLX CTLA4 IL12RB2 SNAP29 PCNT SH2B3 TRNW SMAD4 STAT4 TRNQ GDF2 SLC2A10 BAZ1B HLA-B EPOR CECR1 MYD88 CLIP2 COL4A1 TRNL1 TBL2 PRKAR1A GNAQ HLA-DPB1 PRTN3 ND1 ENG ND4 GCDH ND6 ND5 NOTCH3 IL23R ACTG1 TRNH CST3 CBS TRNF TREX1 COX3 IL12B COX2 COX1 IKBKG SLC19A2 JAK2 ,Unresolved
1.4654276,7.8554316,Cluster 5,Cellulitis (HP:0100658),IGHM NCF2 KIF11 LRRC8A STAT3 PIK3CD CYBB CYBA GATA2 TNFRSF1A LMNA GJC2 COL1A1 CD79B CD79A PIK3R1 IGLL1 BTK BLNK NCF1 PLCG2 TCF3 AGGF1 SHANK3 ,Unresolved
2.2344174,8.454314,Cluster 5,Optic neuritis (HP:0100653),IL10 MEFV IL23R STAT4 NOD2 HLA-B IL12RB2 TLR4 C4A ,Unresolved
1.4742712,8.295492,Cluster 5,Vasculitis (HP:0002633),CR2 IL10 PRKCD STAT4 LRBA VPS13A HLA-B TNFRSF1A NFKB2 MYD88 LMX1B FAS HLA-DPB1 PRTN3 DNASE1L3 LPIN2 TLR4 MS4A1 MVK MEFV WIPF1 CFI TNFRSF13C IGHV4-34 TNFRSF13B IL23R CD81 DOCK8 PTPN22 WAS NOD2 FASLG C4A PNP IFIH1 SCN9A CASP10 CD19 NLRP3 TREX1 TNFSF12 MLX CTLA4 IL12B IL12RB2 ICOS ,Unresolved
2.2045825,8.440742,Cluster 5,Retrobulbar optic neuritis (HP:0100654),IL10 MEFV IL23R STAT4 NOD2 HLA-B IL12RB2 TLR4 C4A ,Unresolved
1.6346859,8.133154,Cluster 5,Hypergammaglobulinemia (HP:0010702),KRT1 SPINK5 CDSN STAT3 SH2D1A KRT9 TMEM173 TYK2 MYD88 COL1A1 SETX KLHDC8B FAS VPS45 SFTPA2 CD40LG ADA MVK SCARB2 CD40 GBA WAS FASLG UNG IFIH1 PSMB8 CASP10 IKBKG ELANE ,Unresolved
2.1588855,8.372324,Cluster 5,Arterial thrombosis (HP:0004420),IL10 MEFV IL23R STAT4 PROS1 TET2 PTPN22 MPL PTEN NOD2 HLA-B C4A CBS THPO AKT1 IL12RB2 CALR SH2B3 TLR4 MYH7 TP53 JAK2 ,Unresolved
