x,y,cluster,term,genes,cluster_label
1.4654828,5.352048,Cluster 6,Z01AG000944,RDX MSN LRRK2 CFL1 EZR PRKACA ,Unresolved
0.6447257,7.405436,Cluster 6,U01HL099656,NFE2 MAFG MAFK ,Unresolved
2.1691704,6.194927,Cluster 6,U01CA088104,GSN SP1 HDAC4 STAT1 CDKN1A KRAS SELENBP1 ,Unresolved
1.7749009,4.557222,Cluster 6,Z01AI001046,TGFB1 ITGB2 FOXP3 IL2 LRRC32 ,Unresolved
2.0302005,5.51346,Cluster 6,R25GM048991,TBP RB1 RBL2 UBTF ,Unresolved
1.9858309,5.0433455,Cluster 6,R01CA096122,SP1 KAT2B NFYA TGFBR2 ,Unresolved
0.19639747,7.681146,Cluster 6,R01DK075504,SOCS3 SREBF1 CPT1A PPARA THRB STAT3 PPARGC1A SIRT1 ,Unresolved
1.3829596,5.7940183,Cluster 6,R01DE011311,EDA EDARADD FURIN IKBKG EDAR ,Unresolved
0.5756189,7.3443794,Cluster 6,F31GM082027,MKL1 SRF MAPK3 MAPK1 ,Unresolved
3.0278776,6.161548,Cluster 6,Z01AI000739,BECN1 SRC RALB JUN GCKR STAT3 TNF TRAF2 EGFR TANK CRKL PYCARD BCR AIM2 MAPK9 RGS1 GNA13 PTK2B CRK ABL1 SQSTM1 MAP4K5 ,Unresolved
0.26353064,7.6646543,Cluster 6,R01HL051314,GPER1 UTS2 TPCN1 ESR1 TPCN2 ,Unresolved
0.83697724,7.0953445,Cluster 6,R01DK088107,MAP3K3 HDAC6 PRKCI PRKCD CHUK GTF2H1 MTOR RPTOR PRKCZ CCNB1 MAPK8 RRAGC ATG16L2 NBR1 TRAF6 CDK1 MAPK1 SQSTM1 HIST1H1A ,Unresolved
1.7603858,5.398128,Cluster 6,R37CA037295,CREBBP BCL6 EP300 TP53 ,Unresolved
2.3669658,5.407036,Cluster 6,R01GM040185,RAD51AP1 CD79B RAD51 CD79A SP1 TCL1A LSP1 CRTC2 AKT1 POU2AF1 ,Unresolved
1.0968064,6.3472815,Cluster 6,R01HL086933,TGFB1 NEU3 MUC1 AOC3 ROCK1 NEU1 EGFR ,Unresolved
1.4577867,5.865402,Cluster 6,R01CA068939,TGFB1 KDSR MYC TNFAIP3 TRAF2 TGFBR2 ,Unresolved
1.4596444,5.256874,Cluster 6,R01CA012693,RHOA MAPK3 MAPK1 ARHGAP4 PTP4A1 ,Unresolved
1.2434802,5.532205,Cluster 6,R29GM053666,PXN PTPN12 CSK PTK2 ,Unresolved
1.3287715,6.740812,Cluster 6,R01CA105331,CDKN2A MGMT RARA ,Unresolved
3.278285,5.7538886,Cluster 6,K07CA115687,IGFBP2 IGFBP1 MIR6891 NCOA1 CHUK IGFBP3 MTHFR ARAP3 IGF1 HLA-B NFKB1 NFKBIA CYP2C9 IL6 IL6ST MDFI EXOC2 CD86 IRS1 IRS2 ITSN2 PVT1 IGF1R PTGS2 LTC4S MYC UGT1A6 IL6R ,Unresolved
1.531679,5.0058117,Cluster 6,U01HL066952,CSF2 THPO HBB FLT3LG IGFBP7 VEGFA ,Unresolved
0.9642829,7.8015842,Cluster 6,R01CA123088,IL17A DOT1L IL22 CTBP2 STAT3 IFNG MIR101-1 FOXP3 ,Unresolved
1.346051,6.4344215,Cluster 6,R03ES011474,CAT PTPN11 GRB2 ,Unresolved
0.8674941,7.0448914,Cluster 6,R01GM054594,LFNG JAG1 POFUT1 MFNG RFNG DLL1 ,Unresolved
2.5188763,6.0561733,Cluster 6,ZIAAI000722,IKBKB MIR222 MIR221 TRAF3IP2 CHUK STAT3 BCL3 FLNA TRAF2 IKBKG NFKB2 ,Unresolved
0.8502181,6.7569017,Cluster 6,R01GM081772,FIS1 WDR26 GNB1 PIK3CB ARHGEF5 PLCB2 MAPK7 ,Unresolved
1.9940367,5.6158166,Cluster 6,Z01AR041126,YY1 KAT2B KAT2A DDX5 HDAC1 SP140 MYOD1 SIRT2 EZH2 ,Unresolved
1.3061804,6.794369,Cluster 6,R01DK050570,TBP IL4R HDAC1 CITED2 HSPA5 STAT3 NMI ZNF76 PIAS1 YWHAZ RCHY1 HDAC7 PDIA6 TIMM50 DNAJA1 KAT5 PLAGL2 EP300 IL9R ANKRA2 ,Unresolved
2.1677496,6.538554,Cluster 6,T32CA009135,TGFB1 SMAD3 CREBBP SMAD2 ESRRA POU2F1 POU2F2 HSP90AA1 DAXX SMAD1 AIP TRAF1 FOXH1 MIR200B TRAF3 TRAF2 IGF2 ESR1 SMAD7 NFKB1 ESR2 ZEB1 ZFYVE16 ZEB2 CD4 CYP1A2 CARM1 KRAS PIN1 TP53 IVNS1ABP LEF1 RB1 ZFYVE9 AHR MIR429 PPP2R4 SNIP1 CASP3 ,Unresolved
2.8317823,5.973702,Cluster 6,R01CA127913,AURKA TWIST1 DNM3OS NFKB1 MIR214 IKBKB CASP8 KRT19 CASP7 XIAP MIR199A1 MIR199A2 AKT1 CASP2 CASP3 CD44 ,Unresolved
1.7619933,4.580581,Cluster 6,ZIAAI001046,TGFB1 ITGB2 FOXP3 IL2 LRRC32 ,Unresolved
1.0004817,5.8604145,Cluster 6,ZIAAG000200,PICALM CR1 FTO SNRNP70 APOE CLU GPHN ,Unresolved
1.3179474,6.6341963,Cluster 6,T32AI007180,EGR2 SRC CBX5 ITGAM ESR1 NR3C1 FOXP3 HCFC1 LRRC32 CREB3 AR UXT YY1 SP1 CXCR1 E2F4 PABPC1 PTX3 TAF5 TAF4 APOL1 ,Unresolved
1.3032981,5.1051993,Cluster 6,R01DK071604,DUSP3 CHUK CUL1 FPR1 UBE2M ,Unresolved
2.4371037,5.934034,Cluster 6,R01DK055991,TGFB1 CEBPA SMAD3 CEBPB TGIF1 SMAD2 ZFP36 SMAD4 NFYC SMAD7 ACVR1B ,Unresolved
2.188847,5.2973995,Cluster 6,R00HL094536,AHCYL1 CREB1 SERP1 STIM1 BCL2 NEFM ORAI1 SIRT1 DNM1L ,Unresolved
1.6060934,4.95973,Cluster 6,T32GM007280,ITGB1 RHOA ATF1 APOBEC3H PRKCD ATRX HGF H2AFY GNB2L1 BRCA1 HBA2 PDYN IGF1R CREB1 KLF6 SMPD1 PRKD1 MYH9 ,Unresolved
1.0810535,6.5437512,Cluster 6,K08HL070990,TGFB1 PTGER2 AKT1 MIF PTEN PTK2 ,Unresolved
1.1322018,5.55163,Cluster 6,R01HL074341,MTCH1 EGR1 HRH1 MAPK8 PRKCD MAPK3 MAPK1 PRKD2 LPAR1 MAPK14 ,Unresolved
1.6205664,4.950126,Cluster 6,R01HL075422,TGFB1 TLR2 SMAD3 SMAD2 ERBB2 NRG1 EGFR PIAS3 MAPK14 ,Unresolved
1.441152,5.0020075,Cluster 6,R01CA158627,CXCL8 SKI UBE2I CXCR2 TP53 MDM2 ,Unresolved
1.4460546,5.7765675,Cluster 6,R01CA159942,CEBPB GSK3B CCND3 HDAC1 SMARCA2 ,Unresolved
1.5826694,4.8858137,Cluster 6,P20RR020185,EGR1 EGR2 TSPYL2 NCF2 SLC11A1 HBG2 RSAD2 SRF FPR1 LMNA MED15 PLAGL2 IRF3 NOX5 RAC1 NOX1 ,Unresolved
2.7899752,5.903715,Cluster 6,P30ES014443,TGFB1 IL10 GSTM1 MIR33B XRCC3 MIR25 NAT1 MIR21 NFKB1 VEGFA TLR2 ZEB1 ZEB2 CAT NAT2 MAPT GRAP PDCD4 TP53 NOTCH3 GSTP1 MPO XPC GSTT1 CCND1 MIER3 MYC C10ORF10 APOE MIR30D ,Unresolved
1.4790938,5.1605105,Cluster 6,P50HL056385,TGFB1 IL5 IL4 ITGB6 PXN IL13 ITGA9 SAT1 CD200R1L ,Unresolved
1.6770875,4.9212027,Cluster 6,ZIAHD000184,PRKCD MAPK3 PTK2B MAPK1 HBEGF MTUS1 ,Unresolved
1.2410057,8.20603,Cluster 6,UM1CA176726,SLC14A1 SLC14A2 CBX6 FOXF2 TET2 TYR CDKAL1 HTR5A MC1R RSPH3 NAT2 CCNE1 CDK10 CLPTM1L TACC3 DOCK3 ACTRT3 EZR APOBEC3A FGFR3 UGT1A UGT1A10 PAXIP1 LSP1 PSCA TERC INSIG1 FMN1 LOC339593 C20ORF187 LRRC34 MYNN MUC1 MCF2L TERT TMEM129 PRKAR2B TAGAP MUC16 UGT1A8 PAG1 TP63 EYS ,Unresolved
3.3416436,5.6542144,Cluster 6,R01HL076686,MIR92A1 TNF KLF5 KLF4 KLF2 ,Unresolved
1.4814239,7.0289383,Cluster 6,R15MH064513,BAX PSEN1 SIRT1 ,Unresolved
0.91958183,6.592439,Cluster 6,R01CA080195,TGFB1 INSR CDKN1B HSP90AA1 SHC1 SH3KBP1 PTEN ESR1 TGFBR1 CBL EGFR IGF1R CYP19A1 PIK3CG BCL2L11 PAK1 ADAM17 PPP1R1B PIK3R1 ERBB2 ERBB3 AKT1 RAC1 ,Unresolved
0.56965804,7.462119,Cluster 6,R01AI048585,IGF2R JUN CSNK2A1 HLA-C TRPV4 AP3D1 PACS1 HLA-A HLA-B HLA-G HLA-E PPP2CA HLA-F CLCN7 PIK3CB PIK3R1 PACS2 PIK3CA PIK3C3 ARF6 VAMP4 PKD1 FURIN PIK3CD PIK3C2G AP2A1 PIK3R2 PIK3C2B PKD2 PIK3C2A PIK3CG PPP2CB AP1G1 AP1M1 BID ,Unresolved
0.5567673,8.219038,Cluster 6,S21MD000103,CTGF BBC3 SERPINB5 CASP8 VDR ERBB2 SLC22A3 PDE4D HUWE1 WNT3 MCL1 ,Unresolved
2.805884,5.774041,Cluster 6,P50NS023327,CEBPB PTGIS JUN CEBPD NOS3 CUL3 CAV1 GP1BA ESR1 NFKB1 PTGS1 PTGS2 IRF1 SP1 TBXA2R TBXAS1 EP300 NOS1 NOS2 ATF4 PPARD CALM1 TFAP2A ,Unresolved
1.2351607,6.22739,Cluster 6,R37GM037828,CREBBP CREB1 CRTC3 RPS6KA1 DHX9 CRTC1 CRTC2 RPS6KA2 PDX1 ,Unresolved
0.9999642,7.804135,Cluster 6,R01CA073803,BIK BAD BNIP3L BCL2L1 BCL2 BAX BNIP3 BNIPL ,Unresolved
0.6517231,8.154903,Cluster 6,R01DK075065,DOT1L SCNN1A MLLT3 MLLT6 SGK1 ,Unresolved
2.5361068,5.277162,Cluster 6,R01AI028191,CR1 CR2 CD81 CD19 C3 ,Unresolved
1.6814108,6.9280233,Cluster 6,R01EB000262,RHOA ROCK1 MMP1 CDH2 CDH1 PTK2B RAC1 CBLB NFKB1 FGD1 CDC42 ,Unresolved
1.9481407,5.1625896,Cluster 6,R01AI060921,RDX KCNA2 MSN IQGAP1 MAPK14 MAPK9 MAPK10 MAPK8 CXCR4 MIR17HG MYC WASF2 TLN1 CCR5 EZR VCL ,Unresolved
2.903116,5.431249,Cluster 6,P50MH045294,CXCL12 ABCB1 CD4 ZNF175 FGF1 FKBP5 ,Unresolved
1.713423,6.40946,Cluster 6,P01CA087661,YES1 IGF2R TIA1 SETDB1 PML CDK9 CDC34 REST IL6ST RCOR1 SRC HDAC1 SH3KBP1 CBL PTGS2 RBPJ PELP1 TIAL1 CCND3 ZFP36 TCL1A SUMO2 CCND1 FYN MORC3 IER3 ,Unresolved
0.4816334,7.4639664,Cluster 6,R01CA046952,CXCL12 CD164 CXCR4 ITGB3 SRF PGK1 LTA4H ITGAV ELK1 ZNF148 VIL1 ,Unresolved
1.6052638,4.9533134,Cluster 6,SC1AI089073,CXCR2 AKT1 NFKB1 EGFR ,Unresolved
1.9923534,4.6888585,Cluster 6,P01CA123328,TGFB1 SYNCRIP JUN LEPR KLF15 TLR4 ,Unresolved
1.389669,5.251795,Cluster 6,K08CA122835,TGFB1 PLAC8 ITGB6 ITGAV ,Unresolved
0.65490544,6.6518517,Cluster 6,R01CA065861,MAP2K4 CREBBP JUND MAP2K3 JUN NFATC4 NFATC2 YWHAZ MAPK8IP1 MAPK14 MAPK11 MAPK10 MAP3K10 MAP3K11 CDKL1 CDKL2 RAF1 ATF2 ITGB1 ARRB2 TNF ELK1 MAPK9 MAPK8 YWHAQ MYC MAPK1 JUNB MAP3K5 MAP2K6 MAP2K7 ,Unresolved
1.5201716,4.9237957,Cluster 6,ZIAAI000975,BCR FCRL4 TLR9 ,Unresolved
1.5491699,5.588255,Cluster 6,R01CA042802,GPX1 TCF7L2 PRKCD STAT3 TNFRSF1A PML PTK2 PKM C12ORF5 ZAP70 LCK RAB31 CAT PIK3R1 MIR1226 BAX CRK RARA SIVA1 GRB2 FGFR3 RELA FLT3 CTNNB1 MUC1 IKBKB CASP8 CCND1 ABL2 ABL1 MAP3K7 IKBKG JAK1 JAK2 ,Unresolved
2.3911989,5.2080736,Cluster 6,R56AI063274,MED1 CNTN6 ZNF184 EDEM3 STAT4 ZBTB12 TRI-AAT7-2 FCGR2A IRF5 BIN1 TYRO3 FAM98B SNRPC EHF LAMC1 TNFAIP3 ITGAM C2 SPATA8 RNF114 RASSF2 MTG1 SEC61G CSK TNPO3 KCNJ3 HLA-DQA2 ,Unresolved
1.0999975,7.5205016,Cluster 6,U01ES019480,BCL2L12 DUSP22 KAT5 GPER1 ITGA6 ESR2 FOXP3 ,Unresolved
0.1841811,10.368635,Cluster 6,R01CA104509,HDAC1 CBFB HDAC2 SRSF2 TCF12 RUNX1 PRMT1 CBFA2T3 CBFA2T2 SON HIST1H4A KLF6 ALOX5 HLA-DMA RUNX1T1 CD44 ,Unresolved
0.6331373,8.103153,Cluster 6,U01CA166886,CXCL12 CXCR4 AKT1 OCIAD2 ,Unresolved
1.9530536,5.4122357,Cluster 6,ZIACP010181,TGFB1 VDR ERBB2 ADRB2 ,Unresolved
1.2752044,5.5413036,Cluster 6,R01CA102444,WWOX SMAD3 FAM189B WBP1 SHISA5 LITAF ,Unresolved
1.5306654,4.8521557,Cluster 6,R37GM023547,ITGB2 SERPINB5 SPRR3 CHST7 CFI PODXL2 CCL21 SULF2 SULF1 PODXL SELL CHST1 JAM2 CHST5 CD34 CHST4 ,Unresolved
2.1042066,5.277752,Cluster 6,R01HL105278,UGT1A1 PPARG STAT6 OGT FGF1 NR3C1 NR2C2 ,Unresolved
0.57242894,7.2314773,Cluster 6,K22CA084573,MKNK1 AKT1 MAPK1 ,Unresolved
1.3174385,6.9553595,Cluster 6,R37AG010486,CEBPA AR SULT2B1 RXRA VDR IFNA1 IFNB1 ,Unresolved
1.0850736,7.02128,Cluster 6,T32CA093247,TGFB1 HDAC4 STAT3 PRMT5 PAX5 NRG1 NR0B1 ETS1 PTGS2 FERMT1 BCR ELF1 GLB1 C6ORF57 ABL1 EZH2 ,Unresolved
2.0635705,6.589639,Cluster 6,R01AI070672,IL17A IL13 IL13RA1 ,Unresolved
-0.40540886,6.3924575,Cluster 6,R01HL066547,TGFB1 CTGF IL4 RELA SP1 PIK3CA FBLN5 ,Unresolved
1.2257818,6.289791,Cluster 6,R01GM058642,ACTR2 MSN SLC9A1 ,Unresolved
1.2148379,6.7486176,Cluster 6,R21AR050972,CHUK PPP2R1A TRAF2 NFKB1 NR2C2 PPP6C TAOK2 TRAF6 TAOK1 TAB2 SKIL MAP3K7 PTPN6 MAP2K6 PDLIM7 ,Unresolved
2.944611,5.4358497,Cluster 6,P50NS005820,SEMA4A STAT3 PRKCE MAPK3 PTGS2 ,Unresolved
1.2920833,7.8932834,Cluster 6,R43CA089779,CHAF1A ZFP36 KLF6 WNT5A NIPA2 HNF1B ITPR1 ,Unresolved
1.5340722,5.3703885,Cluster 6,R55CA064423,TGFB1 WWOX TIAF1 MYO18A TP53 ,Unresolved
0.49334002,7.1888313,Cluster 6,R01CA125806,MAP2K5 ROCK1 SPHK2 IGF1 ESR1 MTOR MAPK14 CXCL12 MIR222 MIR221 MIR155 CXCR4 GNAO1 MAPK3 MAPK1 MAPK7 ,Unresolved
1.7031865,4.574165,Cluster 6,R01GM070590,BCR LCK TCEB2 TCEB1 ABL1 HCK ,Unresolved
1.0817747,9.3194,Cluster 6,R01CA097148,CREBBP NR4A2 CREB1 NOTCH1 MEF2C CRTC1 MAML2 MAML1 EP300 RBPJ ,Unresolved
0.8030057,6.4250164,Cluster 6,R01CA047993,PRKCD MAPK3 BCL2 HRAS PRKCA CD34 IL3 PRKACA PPP2CA ,Unresolved
1.1069585,7.0067677,Cluster 6,R01CA089151,AP2B1 USP18 CBL EGFR EEA1 TMEM189 HGS UBC UBB KRAS GRB2 SHOC2 RAB5A ,Unresolved
1.4595175,4.980593,Cluster 6,K22CA091816,ACVRL1 TGFB2 NR1H2 ARRB2 TGFBR3 ,Unresolved
0.8965713,6.778922,Cluster 6,R21AI055592,AKT1 HIF1A MCL1 ,Unresolved
1.4532615,6.155867,Cluster 6,K08CA074929,SP1 TCL1A AKT1 POU2AF1 PRKCB ,Unresolved
0.71576726,6.1487746,Cluster 6,R01HL073349,CDKN1B ANGPT1 NPY2R PRKCE FOS IGF1 TNF AGT VEGFA FOXO1 MAPK14 GJA1 MAPK8 IFNG TNFRSF8 MAPK3 IL12B MAPK1 IL12A ,Unresolved
1.6136805,5.224422,Cluster 6,R01CA012421,BCR PVT1 BCRP8 HOXB2 VAV1 ,Unresolved
1.838422,4.797721,Cluster 6,P01CA072009,CREBBP NFATC4 PAX5 RUNX1 NFATC2 YWHAZ MAPK14 MAPK11 ELF1 ELF2 ELF4 ELF5 RAF1 CSF1R CEBPA BLK CEBPB SPI1 CEBPE ELK1 GATA2 CCND3 MAPK8 CCND2 CCND1 YWHAQ JUNB MAP2K6 ,Unresolved
0.5242572,7.7034373,Cluster 6,R21CA167137,CXCL12 SHH CXCR4 AKT1 MAPK3 PAK4 NFKB1 ,Unresolved
1.1352382,7.3686457,Cluster 6,R01CA060181,BAG5 BAG1 BCL2L1 BCL2 BAX ,Unresolved
1.822938,7.0958676,Cluster 6,P01HL075209,RELA IRS1 NOS3 ANGPT2 PDPK1 ACTG1 IQGAP1 CYBB TNF GLRX AGT MIR663A TOPORS ACTB BMP4 EEF2K HIST4H4 EP300 NOX4 CASP3 TP53 ,Unresolved
0.9226873,5.980697,Cluster 6,R01HD030496,TGFB1 TGFB3 HMGA2 ,Unresolved
0.5342064,7.6146255,Cluster 6,R01GM047419,AP2B1 RHO AP1B1 ARRB2 ADRA2C ARR3 ,Unresolved
1.596663,5.1901746,Cluster 6,K22DE014364,WIPF1 CTTN CDH1 TNK2 EGFR NCK1 ,Unresolved
-0.107422054,6.334475,Cluster 6,P01HL107147,TGFB1 ADAMTS5 VCAN ADAMTS15 ADAMTSL4 TNFAIP6 MET CD44 ,Unresolved
1.1899186,6.7066674,Cluster 6,R01GM037828,CREBBP TAF5L CREB1 CRTC3 RPS6KA1 DHX9 CRTC1 CRTC2 EP300 RPS6KA2 PDX1 TAF4 ,Unresolved
1.7552578,4.8051977,Cluster 6,R01DK059599,STIM1 ORAI1 PKD2 ,Unresolved
0.5728607,7.5371695,Cluster 6,R01AI068896,MAPK11 ITGB2 MAPK12 RHEB MAPKAPK5 CDC37 MTOR KIAA1804 TLR4 MAPK14 ,Unresolved
1.5786477,5.477575,Cluster 6,R35CA047554,XBP1 KIR2DS2 MIF FOS HLA-C HLA-A PRKCA LAMB1 HLA-B HLA-G PRRC2A TLR2 RASA1 LCK REST RFX5 KLRD1 UBA52 SQSTM1 TLR4 KHDRBS1 KMT2E ZBTB48 CREM LY96 KIR2DL1 CD1D BAG6 UBC UBB NUP62 MAPK3 HLA-DPA1 MAPK1 CIITA NKS1 PRKACA ,Unresolved
1.045229,6.8548784,Cluster 6,R01AR053220,IL11 PRKCD STAT3 PTGER4 CAMLG IGF1 FGF2 ELK1 AGER BMP7 MMP13 SP1 BAG6 FGFR1 TIMP3 TNFSF10 TRIB3 MCL1 IER3 TP53 CD44 ,Unresolved
0.9039493,6.444198,Cluster 6,F32CA006595,RPS6KA1 MAPKAPK2 CAMK2A SRF ,Unresolved
2.3962603,5.1320505,Cluster 6,R01AI056404,IKBKB MAP2K5 MAP2K3 MAP2K1 MAP2K6 CDC42 ,Unresolved
0.7434181,6.9167366,Cluster 6,P01CA116676,AICDA GSK3B DBNL BAD CABLES1 CFLAR YWHAZ PRKAA1 CDC42 PTK2 STK11 PAK1 STK24 PACS2 PIK3CA MYL2 YWHAQ AKT1 TNFSF10 EIF4E MAP3K5 MAP3K6 ,Unresolved
1.5272051,5.8110714,Cluster 6,R01CA115748,TGFB1 XRCC1 BRCA1 ,Unresolved
0.4085719,7.265119,Cluster 6,R37CA055360,CSF2 RAC1 ARFIP2 HRAS KRAS GRB2 PLD2 SOS2 PLD1 EGFR RAF1 SOS1 ,Unresolved
1.0060687,7.159584,Cluster 6,R01HL055630,CREBBP NFKBIA CAST STAT1 STAT3 EP300 CAPN3 CAPN2 AGT ,Unresolved
0.98876524,6.169911,Cluster 6,R01GM031954,ARHGEF12 MAP2K4 ARHGEF11 RHOA MAP3K1 ARHGEF1 MAP2K1 ACTN1 ADCY7 ARHGAP4 GNA15 MAPK9 GNB1 GNA12 GNB2 GNG7 GNA13 MAPK1 ,Unresolved
2.3711772,6.642504,Cluster 6,P50HL067663,IL4R CMA1 AP2B1 AP1B1 TSC2 TSC1 ESR1 IL6 IL9 RPS6KB1 PIK3CA IFNG CALM1 SRC ARRB2 TNF KNG1 HRH1 GNA11 CYSLTR1 IFI16 E2F1 ADRBK1 IFNB1 CD38 CCL17 ,Unresolved
0.43929642,7.981093,Cluster 6,ZIAES070065,FOXA1 CXCL12 CXCR4 STAT3 NR1H2 GPER1 WNT7A ESR1 ESR2 ,Unresolved
0.6421021,6.7560563,Cluster 6,R01CA172025,MAP3K3 HDAC6 MAPK8 NBR1 SQSTM1 ,Unresolved
1.3338403,6.321908,Cluster 6,U01CA141457,BCL2L11 ERBB2 ERBB3 BCL2L1 AKT1 TET2 PTEN MIR22 KRAS EGFR MCL1 ,Unresolved
-0.6304622,8.291186,Cluster 6,R01CA112532,JUN CDKN1A GSTP1 FOS ESR2 AR DUSP22 AMACR GPER1 MAPK3 MAPK1 ITGA6 TP53 ,Unresolved
1.5660089,6.546769,Cluster 6,U01CA070095,CXCR4 BCL2L1 BAK1 PMAIP1 ,Unresolved
2.7387056,5.786059,Cluster 6,R00HL089409,NCOA2 PPP5C IRF1 IFNG TSC2 TNF NR3C1 ,Unresolved
0.84708035,6.4791555,Cluster 6,R01HG000313,GSTM5 IL17RA MAP4K2 TIGD3 GSTM2 ATP6V1E1 GSTM1 EMR1 CDC42BPG RABL2A RABL2B SOX10 NEAT1 EHD1 CECR1 SLC25A18 CDK4 GNPTG SNX15 RAB36 MALAT1 CDC42EP2 ATG2A CECR5-AS1 SLC25A1 TSPAN31 ARL2 AGAP2 RTDR1 HIRA CECR2 BCL2L13 CECR3 M1AP CECR5 CECR6 OS9 CECR7 HSFY1P1 DPF2 CECR9 POLR2F ZFPL1 MEN1 ,Unresolved
0.19837065,6.5212884,Cluster 6,R03CA167722,TGFB1 MET CD44 ,Unresolved
2.79182,5.874685,Cluster 6,R01HL050675,CEBPB PTGIS JUN CEBPD NOS3 CUL3 CAV1 ESR1 NFKB1 PTGS1 PTGS2 IRF1 SP1 TBXAS1 XIAP EP300 NOS1 NOS2 ATF4 PPARD CALM1 TFAP2A ,Unresolved
1.9454396,6.2770705,Cluster 6,P30AR046032,SRC PXN CSF1 CALCA LRP5 THBS1 PTPN12 NEDD9 DNM1 PTK2 PTHLH IL6 PTK2B GRB2 CD47 IL6R ,Unresolved
1.8829806,5.1833744,Cluster 6,R01GM083812,CRKL LYN RAC1 RAPGEF1 RICTOR MTOR TERF2IP CDC42 ,Unresolved
0.98655486,7.477283,Cluster 6,R21DK088197,ORAI1 ADCY3 CFTR ,Unresolved
1.5662961,5.4877734,Cluster 6,R00HL095929,BCL2L11 BAX MCL1 ,Unresolved
2.8656945,5.8487935,Cluster 6,R01GM072631,GJA1 GJA5 MICAL1 EPS15 EHD1 ,Unresolved
2.026736,6.760024,Cluster 6,R01CA052405,BLK SRC NMT2 NMT1 ,Unresolved
1.554499,6.4900436,Cluster 6,R01AI070042,TSG101 APOBEC3G CCNT1 PSIP1 PDCD6IP SAMHD1 XPO1 CDK9 BST2 CD4 POLR2A POLR2B TRIM5 POLR2C ,Unresolved
0.43177187,7.726065,Cluster 6,R01GM062890,TCF7L2 YWHAB CTNNB1 CDC7 PPP5C ICK ZFP36 BAG6 RPS6KA1 MKNK1 MAPKAPK2 RPS6KA3 MAK CDK20 RPS6KA2 MAPK3 PABPC1 MAPK1 FBXO9 MAPK7 MNAT1 ,Unresolved
1.0011437,6.6165824,Cluster 6,R01GM055853,AKT1 PTK2B MAP3K11 ,Unresolved
0.9619029,6.3222976,Cluster 6,R01HL060919,ADIPOQ GUCY1A3 RBFOX1 JAG1 EDN3 EBF1 TMEM133 CACNB2 MOV10 NFKBIA FES DAB1 GNAS CYP1A1 ULK3 ZNF831 PNPLA3 GUCY1B3 CAND1.11 FURIN LPL NPR3 GOSR2 HFE KMT2C ADM FGF5 SLC4A7 NT5C2 CYP17A1 BAG6 ARHGAP42 MECOM PLCE1 SLC39A8 GC CSK SH2B3 GPR114 ,Unresolved
0.45706433,8.320845,Cluster 6,R01CA075368,SMAD3 TGIF1 SMAD2 JUND TGFB2 JUN SMAD4 HDAC1 CDKN2B ARRB2 CSNK1E TGFBR3 SKI FOSB SIN3A NET1 JUNB SKIL ,Unresolved
1.161153,6.067692,Cluster 6,R01HL075573,ATF6B PIM1 ATF6 HSPB1 PIN1 MAP2K6 MAPK14 ,Unresolved
1.3671137,5.1069837,Cluster 6,R01HL116876,TGFB1 MIR424 SMURF2 ,Unresolved
1.1419102,6.138476,Cluster 6,T32GM007754,C2ORF76 MIR6891 SORBS3 HLA-B HLA-G PRRC2A OSMR OR5V1 CD7 TUBGCP6 ZDHHC20P2 UQCRHP1 CFB MCM8 SECTM1 STK19 AOAH ELAVL2 C2 C3ORF18 CLN3 PPP3CC HPN-AS1 CYP4V2 ZNF385D EVI5L TCP11L1 GPC5 OR12D3 HLA-W ,Unresolved
2.767428,5.6486,Cluster 6,R01CA074128,IKBKB NFKBIA CHUK CTNNB1 IKBKG ,Unresolved
1.125162,6.038767,Cluster 6,R01HL085789,PDCD10 PXN KDR CCM2 EPN1 ,Unresolved
0.7992002,6.577651,Cluster 6,R01HL064088,TGFB1 SMAD3 TGFB3 TGFB2 PRKCD PDE4C PDE4A F2 VEGFA ,Unresolved
1.1646273,7.0090013,Cluster 6,T32GM008403,UBC U2AF2 UBE2G2 SF3B1 DNM1L SAMHD1 ,Unresolved
0.193903,7.3108473,Cluster 6,R01DE013397,BMP4 AXIN1 WNT4 PDLIM7 MAPK14 ,Unresolved
1.5875794,6.360639,Cluster 6,R37CA053370,BECN1 BIK BCL2A1 EIF2AK2 CFLAR LMNB1 BRAF TARBP2 CCAR2 LMNA BCLAF1 CASP6 BCL2L1 BCL2 BAX BAK1 CASP1 MCL1 ,Unresolved
0.65218294,7.2508817,Cluster 6,ZIAHL000627,ARFGEF2 SSB ARFGEF1 ABCA1 CDKN2A GBF1 IQSEC1 TNFRSF1A PRKAR1A NCL EXOC7 ARF6 AKAP1 NAA20 KANK1 FKBP2 ARF1 FBL EEA1 CYTH4 CYTH3 PRKAR2B NUP62 PRKAR2A KIF21A CYTIP TRIM23 GIT2 CYTH2 CYTH1 ,Unresolved
1.6383916,6.3070064,Cluster 6,R01AI060919,DDX58 UBE2D3 UBE2D1 NFKB1 RNF31 IKBKB MAVS POLR3B POLR3D TRAF6 POLR3F IRF3 IRAK1 TRIM25 POLR3G RBCK1 UBE2V1 TAB2 MAP3K7 IKBKG TAB1 CC2D1A MAP2K6 ,Unresolved
2.5011587,5.8803134,Cluster 6,R01AI067716,IL1A ITGB1 MAVS ITGA5 IRF3 NLRP3 NOD2 IL18 ,Unresolved
