x,y,cluster,term,genes,cluster_label
7.0996504,9.2879305,Cluster 3,Putative zinc-RING and/or ribbon,RUBCN PLEKHM3 PLEKHM1 RUBCNL DEF8 ,Unresolved
8.660585,10.364336,Cluster 3,"Calcineurin-like phosphoesterase domain, ApaH type",PPEF1 TMEM62 TMPPE PPP1CA PPP2CA PPP1CB CPPED1 PPP5C ADPRM MPPED2 MPPED1 SMPDL3A MPPE1 PPEF2 MRE11 SMPDL3B DBR1 PPP6C PPP3CA PPP1CC PPP2CB NT5E PPP3CB PPP4C PPP3CC ACP7 SMPD1 ACP5 ,Unresolved
8.39448,10.615315,Cluster 3,Ferritin/DPS protein domain,FTHL17 FTMT FTH1 FTH1P19 FTL ,Unresolved
8.832093,10.366952,Cluster 3,Small GTP-binding protein domain,RAB2B ARL11 RAB2A ARL14 GTPBP3 RAB30 GTPBP4 RAB34 RAB31 RAB32 RHEBL1 RAB37 RAB38 RAB35 RAB36 ARL8A GUF1 ARL8B RAN RAB1A RAB1B RALB RALA RASL11A RAB1C RASL11B DNAJC27 EFTUD2 REM1 RAB23 NRAS RAB40A RAB20 RASD1 RAB40B RASD2 RAB21 RAB40C RAB26 RAB24 RAB25 RAB28 RAB29 RAB4B RABL2A RAB39A RAB27A RAB39B RABL2B RAB27B ERAL1 EEF2 GEM RHEB RAB5A RAB5B RAB40AL IFT27 RAB3C RAB3D RAB3A RAB3B ARL9 ARL6 RASEF ARL2 ARL3 ARL1 RAB41 RAB44 RAB42 RAB43 RAB4A EIF5B RHOA RAB6D RHOH RHOF RHOG RHOD RAB33A RAP2A RAB33B RHOB RHOC ARL4D RHOQ RAP2B MRAS ARL4C RAP2C RHOJ RHOV RHOU ARL4A ERAS RAB7A RAB7B RASL12 ARF4 ARF5 RAB5C SAR1A ARF3 RRAD SAR1B ARF1 LRRK2 MTIF2 RHOT1 RAP1A RAP1B NKIRAS1 NKIRAS2 RRAS2 RRAS RAB6B RAB6C RAB6A EFL1 RAB11A RAB11B CDC42 RAB12 RIT2 RAB10 RAB15 RIT1 RAB13 RAB14 DRG1 RAB19 DRG2 RAB9A RAB9B RAB17 KRAS RAB18 ARF6 RERG GFM2 GFM1 DIRAS1 DIRAS2 DIRAS3 RND3 RAB22A RND1 RND2 ARL5C ARFRP1 ARL13B MTG2 RAC3 RAB8A RAC1 HRAS RAC2 ARL5A ARL5B TRIM23 RAB8B ,Unresolved
8.294101,10.541952,Cluster 3,Phospholipase D/Transphosphatidylase,PGS1 PLD6 PLD5 PLD2 PLD1 PLD4 PLD3 ,Unresolved
7.1611104,9.430076,Cluster 3,PUB domain,ERN2 RNASEL NGLY1 ERN1 RNF31 UBXN6 ,Unresolved
7.508277,10.44361,Cluster 3,"Deltex, C-terminal",DTX3L DTX1 DTX2 DTX3 DTX4 ,Unresolved
7.3054094,9.524855,Cluster 3,Death effector domain,CASP8 CASP10 CFLAR PEA15 FADD DEDD2 DEDD ,Unresolved
7.6258535,10.449862,Cluster 3,Death domain,NGFR EDARADD ANKDD1B ANKDD1A UNC5B DAPK1 UNC5C UNC5CL CRADD UNC5A THOC1 UNC5D ANK3 TNFRSF10B TNFRSF10A ANK1 NFKB1 ANK2 LRRD1 TNFRSF1A NFKB2 MYD88 TNFRSF21 FAS TNFRSF25 DTHD1 C12ORF81 TRADD TNFRSF11B IRAK2 IRAK3 IRAK1 FADD RIPK1 PIDD1 ,Unresolved
7.0953736,9.347308,Cluster 3,SH2 domain,MATK TEC CLNK RIN2 RIN3 PTPN6 FRK RIN1 SUPT6H SLA INPPL1 CRKL SH3BP2 GRB14 SH2B1 STAT6 GRAP2 GRB10 SH2B3 SH2B2 YES1 STAT5B SRMS CISH SH2D1A SH2D1B PTK6 PIK3R1 GRAP BTK GRB2 GRB7 GRAPL BLK TXK DAPP1 SLA2 TNS1 INPP5D ABL2 PLCG1 ABL1 PLCG2 SH2D7 TNS4 SH2D6 SH2D5 TNS3 STAT5A TNS2 LYN SH2D3A SH2D3C PTPN11 TYK2 BMX VAV1 VAV2 VAV3 RASA1 FES FER LCP2 ITK BCAR3 SHC3 SHC4 SHC1 SH2D2A SHC2 PIK3R3 PIK3R2 SHB SHE SHD SOCS3 SHF SOCS4 SOCS1 SOCS2 STAP1 STAP2 BLNK SOCS7 SOCS5 SOCS6 STAT1 SYK STAT2 STAT3 STAT4 HCK FGR ZAP70 LCK HSH2D CRK SRC SH2D4A SH2D4B CHN2 CHN1 CSK FYN JAK3 JAK1 NCK1 NCK2 JAK2 ,Unresolved
8.8074,10.298311,Cluster 3,SERTA domain,SERTAD4 SERTAD2 CDCA4 SERTAD3 SERTAD1 ,Unresolved
8.985366,9.439126,Cluster 3,SEFIR domain,IL17RA TRAF3IP2 IL17RE IL17RD IL17RC IL17RB ,Unresolved
8.367523,10.612231,Cluster 3,Ferritin-like diiron domain,FTHL17 FTMT FTH1 FTH1P19 FTL ,Unresolved
7.3089056,9.58991,Cluster 3,CARD domain,CARD10 CARD11 APAF1 CARD9 CRADD CARD8 CARD6 DLG5 CARD18 CARD16 CARD17 CARD14 BIRC2 BIRC3 NOL3 BCL10 NOD1 NOD2 NLRC4 PYCARD CASP9 CASP12 CASP4 CASP5 CASP2 RIPK2 NLRP1 CASP1 ,Unresolved
7.2848387,9.483779,Cluster 3,SARAH domain,RASSF1 RASSF2 RASSF3 RASSF4 RASSF5 RASSF6 SAV1 STK3 STK4 ,Unresolved
8.340817,10.507362,Cluster 3,Folate receptor-like,RTBDN HHIP HHIPL2 IZUMO1R FOLR3 FOLR2 FOLR1 HHIPL1 ,Unresolved
7.416756,9.339675,Cluster 3,DAPIN domain,MEFV PYHIN1 PYCARD NLRP14 AIM2 NLRP13 NLRP9 NLRP12 NLRP7 NLRP11 NLRP10 IFI16 NLRP8 NLRP5 NLRP6 NLRP3 PYDC1 MNDA NLRP4 PYDC2 NLRP1 NLRP2 PYDC5 ,Unresolved
8.957514,10.088917,Cluster 3,Myb/SANT-like DNA-binding domain,MYPOP MSANTD3 NAIF1 MSANTD4 FSBP TSNARE1 ,Unresolved
7.2620316,9.571331,Cluster 3,"Drought induced 19 protein type, zinc-binding domain",RNF114 ZEB1 RNF125 RNF138 ZEB2 RNF166 KCMF1 ,Unresolved
8.68062,10.202482,Cluster 3,Cytochrome b561/ferric reductase transmembrane,FRRS1 CYBRD1 CYB561A3 CYB561 CYB561D2 CYB561D1 ,Unresolved
8.552928,10.549222,Cluster 3,"Serine aminopeptidase, S33",ABHD13 ABHD12 ABHD17C ABHD17B ABHD17A ABHD12B MGLL ABHD15 ,Unresolved
7.065319,9.24082,Cluster 3,FCH domain,FNBP1 FNBP1L ARHGAP4 FCHSD2 ARHGAP45 FCHSD1 FES PSTPIP2 PSTPIP1 FER FCHO2 FCHO1 PACSIN3 NOSTRIN SRGAP3 GAS7 SRGAP2 PACSIN1 SRGAP1 SRGAP2C PACSIN2 TRIP10 SRGAP2B ,Unresolved
8.053606,10.26226,Cluster 3,"Saposin B type, region 2",SFTPB PSAPL1 GNLY PSAP AOAH ,Unresolved
7.2563677,9.940301,Cluster 3,Ets domain,ETV1 ETV2 ETV3 ETV4 ETV5 FLI1 ETV6 ETV7 ELF1 ELF2 ELF3 ELF4 ELF5 FEV ERG ERF SPI1 EHF ETS1 ELK1 ETV3L ETS2 ELK3 ELK4 SPIC SPDEF SPIB GABPA ,Unresolved
7.893087,9.460992,Cluster 3,"Schlafen, AAA domain",SLFN13 SLFN14 SLFN11 SLFN12 SLFN5 SLFNL1 SLFN12L ,Unresolved
8.388619,10.304707,Cluster 3,MHC class I-like antigen recognition-like,HLA-C MR1 HLA-A HLA-B HLA-G HLA-H HLA-E HLA-F RAET1E RAET1G AZGP1 PROCR RAET1L ULBP1 ULBP3 ULBP2 HFE CD1E CD1D CD1C CD1B CD1A FCGRT MICA MICB ,Unresolved
7.286619,10.233943,Cluster 3,"Polymerase, nucleotidyl transferase domain",OAS2 TUT7 OAS3 PAPOLG TUT4 PAPOLB PAPOLA OAS1 TENT4A TENT4B ,Unresolved
7.034813,9.212043,Cluster 3,F-BAR domain,FNBP1 ARHGAP29 GMIP FCHSD2 FCHSD1 FES FER NOSTRIN GAS7 TRIP10 FNBP1L ARHGAP4 ARHGAP45 PSTPIP2 PSTPIP1 FCHO2 FCHO1 PACSIN3 SRGAP3 SRGAP2 PACSIN1 SRGAP1 SRGAP2C PACSIN2 SRGAP2B ,Unresolved
7.1908917,10.018071,Cluster 3,"Poly(ADP-ribose) polymerase, catalytic domain",PARP6 TIPARP PARP4 PARP2 PARP3 TNKS PARP1 ZC3HAV1 TNKS2 PARP15 PARP16 PARP8 PARP14 PARP9 PARP11 PARP12 PARP10 ,Unresolved
7.2934265,9.933911,Cluster 3,Pointed domain,SPDEF ELF3 EHF ELF5 ERG ETS1 FLI1 ETS2 ETV6 GABPA ETV7 ,Unresolved
7.2182946,9.876954,Cluster 3,"STAT transcription factor, protein interaction",STAT5B STAT1 STAT2 STAT3 STAT4 STAT6 STAT5A ,Unresolved
7.1573057,9.868687,Cluster 3,"STAT transcription factor, all-alpha domain",STAT5B STAT1 STAT2 STAT3 STAT4 STAT6 STAT5A ,Unresolved
7.1395035,9.864169,Cluster 3,"STAT transcription factor, DNA-binding",STAT5B STAT1 STAT2 STAT3 STAT4 STAT6 STAT5A ,Unresolved
8.678462,11.063891,Cluster 3,SRCR-like domain,MSR1 CD163 SCARA5 SSC5D TMPRSS13 PRSS12 TMPRSS15 MARCO CD5 CD6 HHIPL1 HPN CFI TMPRSS4 CD163L1 TMPRSS5 LGALS3BP CD5L TMPRSS2 LOXL4 TMPRSS3 SSC4D LOXL2 LOXL3 DMBT1 CORIN ,Unresolved
8.647077,11.08519,Cluster 3,SRCR domain,MSR1 CD163 SCARA5 SSC5D TMPRSS13 PRSS12 TMPRSS15 MARCO CD5 CD6 HHIPL1 CFI TMPRSS4 CD163L1 TMPRSS5 LGALS3BP CD5L TMPRSS2 LOXL4 TMPRSS3 SSC4D LOXL2 LOXL3 DMBT1 PGBD1 ,Unresolved
7.9579597,9.505009,Cluster 3,Macro domain,OARD1 H2AFY MACROD2 CHD1L MACROD1 H2AFY2 PARP15 GDAP2 PARP14 PARP9 ,Unresolved
7.356017,9.556477,Cluster 3,SPRY-associated,TRIM62 BTNL9 TRIM41 RFPL1 BTN2A2 BTN3A1 RFPL2 BTN2A1 RFPL3 TRIM60 BTN1A1 BTN3A3 BTNL3 BSPRY MID1 BTNL8 TRIM75P TRIM14 TRIM58 TRIM15 TRIML1 TRIM16 TRIM38 TRIML2 TRIM17 TRIM39 TRIM10 TRIM11 RFPL4AL1 TRIM35 TRIM72 TRIM50 MEFV TRIM16L RNF39 RFPL4B RNF135 RFPL4A TRIM7 BTN2A3P TRIM6 TRIM69 TRIM25 TRIM26 TRIM27 ERMAP TRIM21 TRIM68 ,Unresolved
8.044854,10.264468,Cluster 3,Phox homologous domain,NISCH ARHGAP32 KIF16B NCF1 SGK3 NCF1C NOXO1 SNX33 NCF1B PLD2 SNX31 PLD1 SNX32 SNX30 SNX4 SNX5 SNX2 SNX3 SH3PXD2B SNX1 SNX29 SH3PXD2A SNX27 PXDC1 RPS6KC1 SNX8 SNX9 SNX6 SNX7 SNX24 SNX25 SNX22 SNX20 SNX21 SNX19 SNX17 SNX18 SNX15 SNX16 PXK NCF4 SNX13 SNX14 SNX11 PIK3C2G SNX12 PIK3C2B SNX10 PIK3C2A HS1BP3 ,Unresolved
8.440314,9.319113,Cluster 3,TLDc domain,OXR1 NCOA7 TLDC2 TLDC1 TBC1D24 IFI44 ,Unresolved
7.2898765,9.289584,Cluster 3,RGS domain,ARHGEF11 AXIN2 SNX25 AXIN1 RGS11 RGS10 RGS13 RGS12 RGS19 RGS18 RGS14 RGS17 RGS16 RGSL1 SNX13 SNX14 RGS5 GRK2 GRK1 RGS6 RGS3 GRK4 RGS4 GRK3 GRK6 RGS1 RGS2 GRK5 GRK7 RGS22 RGS21 RGS9 AKAP10 RGS7 RGS20 RGS8 ,Unresolved
8.613799,11.205335,Cluster 3,"Peptidase, metallopeptidase",MMP7 MMP8 MMP1 MMP2 MMP3 MMP9 MMP11 MMP10 MMP13 MMP12 MMP15 MMP14 MMP17 BMP1 MMP16 MEP1B MMP19 MMP23B ASTL MEP1A TLL2 TLL1 MMP20 MMP21 MMP24 MMP26 MMP25 MMP28 MMP27 ,Unresolved
8.588491,11.092221,Cluster 3,Peptidoglycan binding-like,MMP7 MMP8 MMP1 MMP2 MMP3 MMP9 MMP20 MMP21 MMP10 MMP24 MMP13 MMP12 MMP15 MMP14 MMP25 MMP17 MMP28 MMP16 MMP27 MMP19 ,Unresolved
8.29439,10.4983,Cluster 3,Cathepsin propeptide inhibitor domain (I29),CTSL CTSK CTSH CTSW CTSF CTSV CTSS ,Unresolved
7.7214413,9.530309,Cluster 3,"Natural killer cell receptor-like, C-type lectin-like domain",CLEC2L CLEC12B KLRC3 CLEC12A CLEC9A CLEC2A CLEC1A KLRK1 CLEC2B CLEC1B CLEC7A CLEC5A KLRF2 KLRD1 KLRC1 KLRC2 KLRB1 CLEC2D CD69 KLRG1 OLR1 KLRG2 KLRF1 ,Unresolved
7.400671,9.146135,Cluster 3,"Protein-arginine deiminase, C-terminal",PADI4 PADI3 PADI6 PADI2 PADI1 ,Unresolved
7.3740067,9.609121,Cluster 3,Toll/interleukin-1 receptor homology (TIR) domain,IL1R1 TIRAP IL1RAP TICAM2 IL1RL1 TLR2 IL1RL2 TLR1 MYD88 IL18RAP IL1RAPL2 SARM1 IL1RAPL1 TLR9 TLR8 TLR7 TLR10 TLR6 TLR5 TLR4 IL18R1 SIGIRR TLR3 ,Unresolved
7.476124,10.548239,Cluster 3,"Ribonuclease Zc3h12a-like, NYN domain",ZC3H12D ZC3H12A ZC3H12C ZC3H12B NYNRIN KHNYN N4BP1 ,Unresolved
7.4464183,9.058209,Cluster 3,Globin,HBG1 HBE1 HBG2 HBB HBD HBA1 NGB HBA2 CYGB HBM MB HBQ1 HBZ ,Unresolved
8.365236,10.364793,Cluster 3,Chitinase II,CHID1 CHIT1 OVGP1 CHIA CHI3L2 CHI3L1 CTBS ,Unresolved
8.237271,10.3818865,Cluster 3,Saposin B type domain,SFTPB PSAPL1 GNLY PSAP SMPD1 CNPY2 AOAH ,Unresolved
8.289636,10.594355,Cluster 3,CXC Chemokine domain,CXCL8 CXCL9 PPBP CXCL2 CXCL1 CXCL3 CXCL6 CXCL5 CXCL10 CXCL11 CXCL12 CXCL13 PF4 PF4V1 ,Unresolved
7.729358,9.963646,Cluster 3,"CD209-like, C-type lectin-like domain",COLEC12 CLEC10A ASGR1 ASGR2 CLEC17A CLEC4C CLEC4D CLEC4E CLEC6A CD209 MRC2 CLEC4A CD207 CLEC4M CLEC4F FCER2 ,Unresolved
7.545534,9.550137,Cluster 3,Carbon-nitrogen hydrolase,BTD VNN1 NIT1 VNN2 VNN3 NIT2 UPB1 NADSYN1 ,Unresolved
7.322417,9.180976,Cluster 3,"Protein-arginine deiminase (PAD), central domain",PADI4 PADI3 PADI6 PADI2 PADI1 ,Unresolved
7.592509,10.313129,Cluster 3,TNFR/NGFR cysteine-rich region,NGFR TNFRSF19 TNFRSF10D TNFRSF10C TNFRSF10B TNFRSF10A TNFRSF1A TNFRSF1B TNFRSF21 LTBR FAS CD27 TNFRSF25 TNFRSF6B CD40 TNFRSF11A LAMA5 TNFRSF11B EDA2R TNFRSF8 TNFRSF18 TNFRSF9 TNFRSF4 TNFRSF14 MT1HL1 ,Unresolved
8.722034,11.052017,Cluster 3,Peptidase family A1 domain,BACE2 NAPSA PGC REN PGA4 CTSE PGA3 CTSD BACE1 PGA5 ,Unresolved
7.3862066,9.626048,Cluster 3,"Type I cytokine receptor, cytokine-binding domain",IL3RA IL31RA IL5RA IL2RG IL6ST CSF2RA IL6R CSF2RB IL13RA1 IL13RA2 ,Unresolved
7.554374,10.555245,Cluster 3,NFkappaB IPT domain,RELA REL NFKB1 RELB NFKB2 ,Unresolved
7.3820276,10.354544,Cluster 3,Tumour necrosis factor domain,EDA TNFSF15 TNFSF13 CD70 TNFSF14 TNF FASLG TNFSF13B TNFSF4 TNFSF11 LTB TNFSF12 LTA TNFSF9 TNFSF10 TNFSF8 CD40LG ,Unresolved
8.15728,10.631416,Cluster 3,Chemokine interleukin-8-like domain,CCL26 CCL25 CCL24 CCL23 CCL22 CCL21 CCL20 XCL1 PPBP CXCL10 CXCL11 CXCL12 CXCL13 XCL2 PF4 CCL28 CCL27 CCL15 CXCL8 CCL14 CCL13 CXCL9 CCL3L1 CCL11 CCL4L1 CCL4L2 CCL3L3 CXCL2 CXCL1 CXCL14 CXCL3 CX3CL1 CXCL6 CXCL5 CCL8 CCL7 CCL5 CCL4 CCL3 CCL2 CCL1 CCL19 CCL18 CCL17 CCL16 PF4V1 ,Unresolved
7.3777165,9.119878,Cluster 3,Protein-arginine deiminase (PAD) N-terminal,PADI4 PADI3 PADI6 PADI2 PADI1 ,Unresolved
8.353388,10.390291,Cluster 3,"Glycoside hydrolase family 18, catalytic domain",CHID1 CHIT1 OVGP1 CHIA CHI3L2 CHI3L1 CTBS ,Unresolved
7.5170994,9.668541,Cluster 3,SAND domain,GMEB1 GMEB2 SP110 DEAF1 AIRE SP100 SP140 SP140L ,Unresolved
7.3018384,10.347684,Cluster 3,GB1/RHD3-type guanine nucleotide-binding (G) domain,GBP7 GBP6 ATL2 ATL3 ATL1 GBP1 GBP3 GBP2 GBP5 RNF112 GBP4 ,Unresolved
7.323919,9.285712,Cluster 3,NACHT nucleoside triphosphatase,NLRP14 NLRP13 NLRP12 NLRP11 NLRP10 TEP1 NAIP NLRX1 NOD1 NOD2 NLRC4 NLRC5 NLRC3 NWD1 NLRP9 NWD2 NLRP7 NLRP8 NLRP5 NLRP6 NLRP3 NLRP4 NLRP1 NLRP2 CIITA ,Unresolved
4.4822555,7.495354,Cluster 4,PTB/PI domain,RABGAP1L GULP1 MAPK8IP1 MAPK8IP2 TBC1D1 TBC1D4 DAB2 NOS1AP DAB1 ITGB1BP1 APBA2 RGS12 CCM2 APBA1 APBA3 NUMB PID1 RABGAP1 SHC3 SHC4 SHC1 SHC2 FAM43A EPS8 TNS1 APBB1 EPS8L1 EPS8L2 FAM43B APBB3 LDLRAP1 APBB2 ANKS1B APPL1 NUMBL TNS4 ANKS1A SH2D5 TNS3 APPL2 TNS2 ,Unresolved
3.1947684,7.494955,Cluster 4,Neurotransmitter-gated ion-channel transmembrane domain,CHRNB3 GABRA3 CHRNB2 GABRA2 GABRQ GABRP GABRA1 CHRNB4 GABRA6 GABRA5 GABRA4 GABRG1 HTR3D HTR3E HTR3B HTR3C HTR3A GABRG3 GABRG2 GLRB CHRFAM7A CHRNB1 CHRNA2 CHRNA1 GABRB3 CHRNA4 GABRB2 GABRB1 CHRNA3 CHRNA6 CHRNA5 CHRNA7 CHRNA9 CHRND GLRA1 GLRA2 CHRNE GABRR3 GABRR2 GLRA3 GABRR1 GLRA4 CHRNG CHRNA10 GABRE GABRD ,Unresolved
4.076025,7.3942947,Cluster 4,KIND domain,FRMPD2 SPIRE2 SPIRE1 PTPN13 KNDC1 ,Unresolved
5.5084696,7.2310944,Cluster 4,LNS2/PITP,LPIN1 PITPNM2 PITPNM1 PITPNM3 LPIN2 LPIN3 ,Unresolved
3.2056868,7.507731,Cluster 4,Neurotransmitter-gated ion-channel ligand-binding domain,CHRNB3 GABRA3 CHRNB2 GABRA2 GABRQ GABRP GABRA1 CHRNB4 GABRA6 GABRA5 GABRA4 GABRG1 HTR3D HTR3E HTR3B HTR3C HTR3A GABRG3 GABRG2 GLRB ZACN CHRFAM7A CHRNB1 CHRNA2 CHRNA1 GABRB3 CHRNA4 GABRB2 GABRB1 CHRNA3 CHRNA6 CHRNA5 CHRNA7 CHRNA9 CHRND GLRA1 GLRA2 CHRNE GABRR3 GABRR2 GLRA3 GABRR1 GLRA4 CHRNG CHRNA10 GABRE GABRD ,Unresolved
4.116345,7.4291205,Cluster 4,"Pleckstrin homology domain, spectrin-type",SPTBN4 PSD PSD2 PSD4 SPTBN1 SPTBN2 ,Unresolved
4.3317614,7.4800215,Cluster 4,PAS domain,NCOA2 ARNT2 KCNH3 NCOA3 KCNH4 KCNH5 KCNH6 NCOA1 KCNH7 KCNH8 ARNT PASD1 PASK PER3 PER2 PER1 AHRR SIM2 CLOCK SIM1 EPAS1 HIF3A AHR NPAS1 HIF1A NPAS2 ARNTL NPAS3 NPAS4 ARNTL2 PDE8B KCNH1 PDE8A KCNH2 ,Unresolved
3.6179016,7.258989,Cluster 4,Potassium channel domain,KCNK6 KCNK7 KCNK10 KCNK9 KCNK12 KCNK13 KCNK15 KCNK16 KCNK17 KCNK18 KCNT1 KCNT2 KCNN1 KCNN2 KCNN3 KCNN4 KCNK1 KCNK2 KCNK3 KCNK4 KCNK5 ,Unresolved
3.5295227,7.2994533,Cluster 4,"Potassium channel, inwardly rectifying, transmembrane domain",KCNJ5 KCNJ6 KCNJ10 KCNJ8 KCNJ11 KCNJ12 KCNJ9 KCNJ13 KCNJ14 KCNJ15 KCNJ16 KCNJ18 KCNJ1 KCNJ2 KCNJ3 KCNJ4 ,Unresolved
3.9037623,7.253863,Cluster 4,"Mammalian uncoordinated homology 13, domain 2",UNC13C UNC13D UNC13A UNC13B BAIAP3 ,Unresolved
4.190186,7.2408466,Cluster 4,"Peptidase S9, prolyl oligopeptidase, catalytic domain",DPP10 DPP6 DPP8 PREPL DPP9 FAP PREP DPP4 APEH ,Unresolved
4.7849455,7.5588455,Cluster 4,"Lon, substrate-binding domain",CRBN LONP2 LONRF2 LONRF3 LONRF1 LONP1 ,Unresolved
3.6250036,7.2874527,Cluster 4,Munc13 homology 1,CADPS2 UNC13C UNC13D UNC13A UNC13B CADPS BAIAP3 ,Unresolved
4.211865,7.7629533,Cluster 4,Kinesin-like KIF1-type,KIF28P KIF1A KIF13A KIF13B KIF1B ,Unresolved
4.129807,7.827717,Cluster 4,Kinesin-like,RABGAP1 RABGAP1L KIF1A KIF13A KIF13B KIF1B ,Unresolved
4.7265415,7.645301,Cluster 4,PDZ domain,AHNAK2 LMO7 SCRIB SDCBP2 PTPN3 GRID2IP PTPN4 FRMPD1 FRMPD4 STXBP4 AHNAK FRMPD2 SYNPO2 FRMPD3 PARD6G PSMD9 PARD6A GRIP1 PREX2 GRIP2 SLC9A3R2 PARD6B PREX1 SNX27 ARHGEF12 ARHGEF11 PARD3 CASK PDZK1 SLC9A3R1 SDCBP CNKSR3 CNKSR2 DLG1 CNKSR1 DLG2 DLG3 DLG4 RADIL DLG5 RHPN2P1 CARD14 DVL1P1 PATJ HTRA4 HTRA2 HTRA3 LIN7B HTRA1 LIN7A PPP1R9B LIN7C PPP1R9A CNK3/IPCEF1 ARHGAP23 RIMS2 RGS3 ARHGAP21 PDZD4 PDZD3 PDZD2 RIMS1 MYO18A PDZD9 PDZD8 PDZD7 LIMK1 IL16 LIMK2 SHROOM3 SHROOM4 PTPN13 SHROOM2 PARD3B SHANK1 AFDN GIPC1 SYNPO2L GIPC2 GIPC3 RAPGEF2 MAGIX TAX1BP3 PDZRN3 RAPGEF6 PDZRN4 SHANK3 SHANK2 MAST1 FRMPD2B MAST4 MAST3 INTU MAST2 LRRC7 PDLIM2 PDLIM1 PDLIM4 PDLIM3 SNTG1 PRX SNTG2 DVL1 PDZD11 DVL2 RHPN2 DVL3 RHPN1 MPDZ GRASP CYTIP PDLIM5 PDLIM7 PDZK1P1 MAGI2 MPP2 MAGI1 MPP3 MPP4 MPP5 WHRN PICK1 MAGI3 MPP1 ERBIN MPP6 MPP7 TIAM1 SYNJ2BP TJP2 TJP1 SNTB1 TIAM2 LNX2 LNX1 APBA2 RGS12 GOPC APBA1 APBA3 SIPA1 SNTB2 TJP3 LDB3 SIPA1L3 USH1C PCLO SIPA1L1 SIPA1L2 NOS1 DEPTOR SNTA1 ,Unresolved
4.991573,7.363596,Cluster 4,"Phosphatidylinositol-4-phosphate 5-kinase, core",PIKFYVE PIP5KL1 PIPSL PIP4K2A PIP5K1A PIP4K2B PIP5K1B PIP5K1C PIP4K2C ,Unresolved
4.0794497,7.8306556,Cluster 4,Na-Ca exchanger/integrin-beta4,FRAS1 ADGRV1 ITGB4 FREM1 FREM2 SLC8A1 SLC8A2 FREM3 SLC8A3 ,Unresolved
3.8873343,7.5861893,Cluster 4,Neurexin/syndecan/glycophorin C,CNTNAP2 CADM4 CNTNAP1 CADM2 CADM3 GYPC NRXN2 SDC3 SDC4 CADM1 NRXN1 NRXN3 SDC1 SDC2 ,Unresolved
4.8945947,7.6541553,Cluster 4,Link domain,HAPLN1 NCAN TNFAIP6 LYVE1 HAPLN4 HAPLN2 HAPLN3 ACAN VCAN BCAN STAB1 STAB2 SUSD5 CD44 ,Unresolved
4.6700225,7.6420307,Cluster 4,Kinesin-associated,KIF1A KIF13A KIF13B KIF14 KIF1C KIF1B ,Unresolved
3.9291694,7.591928,Cluster 4,PKD domain,PKD1 PMEL GPNMB PKD1L1 SORCS2 SORCS1 TMEM130 LRP11 KIAA0319L KIAA0319 SORCS3 ,Unresolved
3.5732338,7.3065715,Cluster 4,"PAS-associated, C-terminal",KCNH3 KCNH4 KCNH5 KCNH8 KCNH1 KCNH2 ,Unresolved
4.7856765,7.473962,Cluster 4,PKD/Chitinase domain,PKD1 PMEL GPNMB PKD1L1 SORCS2 LRP11 KIAA0319L KIAA0319 ,Unresolved
4.817107,7.8049273,Cluster 4,PAS fold-3,ARNT2 EPAS1 HIF3A AHR NPAS1 HIF1A NPAS3 NPAS4 PER3 PER2 PER1 SIM2 SIM1 ,Unresolved
4.0581684,7.3767276,Cluster 4,"Potassium channel, voltage dependent, KCNQ, C-terminal",KCNQ1 KCNQ2 KCNQ3 KCNQ4 KCNQ5 ,Unresolved
3.5504615,7.325329,Cluster 4,Potassium channel tetramerisation-type BTB domain,KCNF1 KCNB1 KCNB2 KCNRG KCNS1 KCNS2 KCNS3 KCNG1 KCNG2 KCNG3 KCNG4 KCNC1 KCNC2 KCNC3 KCNC4 TNFAIP1 KCND1 KCND2 KCND3 KCTD1 KCTD2 KCTD3 KCTD4 KCTD5 KCTD6 KCTD7 KCTD8 KCTD9 KCTD10 KCTD11 SHKBP1 KCTD14 KCNA10 KCTD15 KCTD12 KCTD13 KCTD18 KCTD19 KCTD16 KCTD17 KCNA1 KCNA2 KCNA3 KCNA4 KCNA5 KCNA6 KCNA7 KCNV1 KCNV2 KCTD21 ,Unresolved
4.831909,7.2831626,Cluster 4,Marvel domain,CMTM8 CMTM4 CMTM5 CMTM6 CMTM7 SYP SYNGR4 MALL OCLN SYPL2 SYPL1 MAL PLP2 CMTM1 CMTM2 MYADM CMTM3 CKLF MYADML2 SYNGR1 SYNGR2 SYNPR MARVELD1 SYNGR3 MARVELD3 MARVELD2 MAL2 PLLP ,Unresolved
4.645321,8.079167,Cluster 4,Leucine-rich repeat N-terminal domain,LINGO3 LINGO2 LUM LRRC24 LINGO4 LRRN3 KERA GP9 LINGO1 FSHR MXRA5 LRRC38 IGFALS LRRC4 LRRC3 LRRC32 FLRT3 EPYC FLRT1 LRRTM3 FLRT2 SLIT2 SLIT1 SLIT3 NTRK2 NTRK3 OMD TPBG BGN OMG GP1BB GP1BA PODN VASN IGSF10 DCN ASPN FMOD LGR6 LGR5 LGR4 LRRC3B PKD1 LRTM2 LRRC52 PRELP LRRC55 CPN2 CHADL SLITRK2 CHAD LRIG1 LRRC4B LRRC4C ,Unresolved
4.201122,8.046866,Cluster 4,Olfactomedin-like domain,OLFML2B OLFML2A GLDN OLFM1 OLFM2 OLFM3 OLFM4 OLFML3 OLFML1 ADGRL1 ADGRL2 MYOC ADGRL3 ,Unresolved
