x,y,cluster,term,genes,cluster_label
18.950718,-0.32606834,Cluster 4,C47H84O16P2 (HMDB09936),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.32249,0.769222,Cluster 4,C47H82O16P2 (HMDB09937),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.436562,0.6472183,Cluster 4,C47H82O16P2 (HMDB09938),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
19.095556,-0.0765293,Cluster 4,C41H76O16P2 (HMDB09939),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.582699,0.70968807,Cluster 4,C41H78O16P2 (HMDB09940),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.322517,0.48324814,Cluster 4,C43H80O16P2 (HMDB09941),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.297451,0.09782023,Cluster 4,C43H80O16P2 (HMDB09942),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.196207,-0.19609539,Cluster 4,C41H76O16P2 (HMDB09943),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.265182,0.32688358,Cluster 4,C43H80O16P2 (HMDB09944),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
19.08357,-0.109622255,Cluster 4,C45H86O16P2 (HMDB09960),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.350779,0.7095612,Cluster 4,C43H84O16P2 (HMDB09946),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.21907,0.69463557,Cluster 4,C43H82O16P2 (HMDB09947),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.448376,0.6656419,Cluster 4,C43H80O16P2 (HMDB09948),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
19.019638,0.03441307,Cluster 4,C45H86O16P2 (HMDB09949),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
19.073288,-0.121183515,Cluster 4,C45H86O16P2 (HMDB09950),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.577818,-0.15955123,Cluster 4,C45H82O16P2 (HMDB09952),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.18977,0.071749784,Cluster 4,C47H82O16P2 (HMDB09945),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.45025,0.12471044,Cluster 4,C45H84O16P2 (HMDB09974),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.443056,0.5440767,Cluster 4,C45H84O16P2 (HMDB09962),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.255487,-0.024851702,Cluster 4,C47H88O16P2 (HMDB09999),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.11435,-0.07988263,Cluster 4,C47H88O16P2 (HMDB10000),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.263554,0.6136278,Cluster 4,C47H86O16P2 (HMDB10001),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.53208,0.7736185,Cluster 4,C47H88O16P2 (HMDB10002),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.480227,0.6292392,Cluster 4,C45H84O16P2 (HMDB10003),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
19.020992,-0.2906041,Cluster 4,C47H84O16P2 (HMDB10004),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.278505,-0.03457759,Cluster 4,C45H82O16P2 (HMDB10005),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.99736,0.042802166,Cluster 4,C50H92O18P2 (HMDB10006),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
19.061895,0.053116914,Cluster 4,C47H84O16P2 (HMDB10007),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
18.133236,0.64540535,Cluster 4,C47H84O16P2 (HMDB10008),ATP11C ATP11B PISD ATP11A PLEKHA8 PIGC PIGF SDPR PIK3CB PIK3CA PIGB PIGA PIGL PLCD1 PIGN PLCH2 PIGM PIK3C3 PLCD4 PIGH PIGG PLCD3 TMEM55B ATP10D ATP10B INPPL1 ATP10A PITPNC1 PLTP PREX1 PLCZ1 PLCE1 ATP9A TPTE2 ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLSCR2 PLCB4 PLSCR1 PITPNM2 PLSCR4 PLSCR3 PITPNM1 PITPNM3 PLSCR5 PLCB2 PLCB3 PLA1A PLCB1 TMEM55A PIGT PIGS PIGV PIGU ATP8A2 PIGO ATP8A1 PITPNB PIGQ PITPNA PTEN PIK3CD PLCXD2 PIGX PIGW PLCXD3 PIGZ PLCXD1 PIGY PIK3CG INPP5D PTDSS2 PTDSS1 PLCG1 PLCG2 ,pi/18
