x,y,Name,Genes
0.42421785,4.783023,JUN mouse,TGFB1 TRP53 IGK IL23A DMTF1 PTPN4 CSF2 SERPINE1 ODC1 PRDM1 DEFB2 PPP1R3B AQP5 TNF CXCL15 ASAH1 RELB CCND3 CCND2 NACC1 CCND1 SPP1 PEA15A MSR1 ESR1 GFAP NFKB1 LOR MAF FOSL1 GCLC ALDH3A1 STAR CSF1R SPI1 FAM89B SLC2A1 TWIST1 PLAU ENO2 ICAM1 CYP19A1 FGF7 TGM1 C1QTNF3 TPR CYP11A1 HMOX1 TNFSF11 IL12B CD14 PDK1 TPSAB1 SFTPB IL11 MMP7 JUN ANGPT2 ITGA5 MMP2 SMURF1 MMP3 MYOD1 MMP9 SIRT1 IL3 IL2 MMP13 IL1B IFNE MMP12 IL4 BMP2 COL3A1 IL6 KRT18 MMP19 DCSTAMP IFNG BCL3 JDP2 TFF2 NFE2L2 GNRH1 CXCL2 CXCL1 MIR18B SOCS3 PENK CTSK COL10A1 GNRHR TIMP1 B4GALNT1 CTSE TBP SERPINB5 CDKN2A MIR23A FOS SLC39A14 TRP73 PLAUR NGF WEE1 CAT ALDH1A1 CRH MET PLIN2 RAB18 IVL NECTIN2 SRC SRXN1 CCL12 CEBPD IL27 IL24 HMGCR NR3C1 SLC8A1 PTGS2 PHEX MAPK8 CCL5 NEFL CCL2 NOS2 GAST NCK2
-0.09933273,6.1976175,JUNB human,NQO1 SMAD4 CDKN2A CDKN1A CD82 SFTPD CLU EGFR IL3 PTGS2 LOR IL1B IL4 APOM IVL
3.781109,6.150064,JUNB mouse,IL4 IL31 CCND1 MMP2 SERPINE1 CTSK PLAU MYL9 FOXP3
0.46142462,5.80409,JUND human,TGFB1 NQO1 FGFBP1 NQO2 GADD45A SFTPD PLAUR F3 IL3 IL5 FOSL1 IL6 GCLC BCL6 CD40LG IVL MDM2 CSTA CDKN1A ITGB3 CLU PLAT NTS PTGS2 SOX4 MYB CCND1 ERBB2 CCL5 TIMP1 ITGAV NOS2 GAST CCR4
3.6272693,5.8082705,JUND mouse,IL11 GCM2 JUN MMP2 CCL5 TCIRG1 CYR61
2.5031717,3.387278,KAT2B human,RB1 CDKN1B SMAD4 CDKN1A NPAS2 LIN28A ZEB1 TP73 YY1 CDK2 CYP1B1 IRF7 CLOCK
5.2362576,5.922984,KAT5 mouse,COL2A1 NPPA TRP53 SOX9 PAX6 TPT1
7.1232367,5.1833925,KCNIP3 mouse,HRK CACNA1C TNFAIP3 FOS NDOR1 PDYN GRIN1 SLC8A3
2.4746258,0.3035001,KLF10 human,CDKN1A ITGAD SERPINE1 STMN1 FGFR1 EGFR PTGS1
0.67613745,2.135491,KLF2 human,WEE1 THBD FABP5 NOS3 CDKN1A CXCR4 SELL PPARG CCR7 CCR5 IL2
6.3389773,8.200468,KLF3 mouse,KLF8 ACTA1 CKM HBB-Y SIX4 HBB-BH1
0.32205102,6.4764423,KLF4 human,VDR GDF15 CDX2 MMP2 HSPA8 HBA1 HBA2 SOD1 VEGFA IL1B IL6 KRT19 BIRC5 CYP1A1 RARA NANOG ALPI TP53 IVL PFKP LXN ZNF750 ATF3 CDKN1B IFITM3 CDKN1C LAMA3 CDKN1A TAGLN ODC1 HDC LAMA1 THBD CDH5 CCNB1 CCND1 CDH1 BDKRB2 GPA33 CD14
0.104064465,6.361172,KLF4 mouse,CEBPB LEFTY1 CDKN2B SERPINE1 DMP1 MUC5AC TSIX DSPP PTGS2 SLURP1 BGLAP2 CCND2 SPRR2A1 CDH1 SNAI2 NANOG RLIM NOS2 AGRP
0.28202975,6.15715,KLF5 human,ITGB2 FGFBP1 NOTCH1 CDKN2B MMP9 HIF1A FOXO1 CCNB1 CCND1 FASN CXCR4 BIRC5 MYH11
6.8795037,2.1924317,KLF5 mouse,EGR1 TCL1 SERPINE1 PDGFA NANOG NOS2 LTF POU5F1 MCM2 VEGFA RUNX2
2.0657415,6.6529083,KLF6 human,ATF3 DAPK2 CDKN1A TFPI2 CGB5 KRT12 LAMA1 PSG3 MMP9 ASAH1 IGF1R LTC4S CCND1 PSG5 CDH1 PTTG1 TXNIP PMAIP1 NOS2 CERS2
2.6963394,6.389642,KLF8 human,MMP14 CDH2 CDH1 SLC22A3 VIM FN1 MMP9 EPSTI1
2.8785403,1.3326664,LDB1 mouse,EPB42 ARX GLP1R FGF10 RUNX1 LHX6 IGF1 NLRP2 TCF3 MAFA BMP7
5.2870536,4.70768,LEF1 human,CHGA MMP7 MITF ESR1 AR CYLD BIRC5 SNAI2 TCF4 DSG4 TCF3 OCA2 CEBPA EDA MYCBP CTNNB1 PRL CD1D CLDN2 NT5E HERC2 CCND1 CCL7 MYC CTLA4 NRCAM RAG2 ELANE SKP2
0.4528955,7.183692,LEF1 mouse,HES7 POU1F1 MMP7 CDX4 IL13 ZBTB16 FOXJ1 DKK1 OVOL1 POU5F1 RUNX2 MMP13 FGF18 IL5 COL2A1 IL4 DSG4 TCF3 NEUROG1 NCAM1 MESP1 CTNNB1 LRP5 DLL1 PTGS2 CCL7 CDH1 COL11A1 COX2 MSX2 RAG2 ELANE
3.1206362,8.807824,LHX2 mouse,RIG1 RARRES2 RAX CGA OLFR151 TSHB ROBO2
2.4609675,1.285222,LMO2 human,LEF1 ZEB1 LYL1 GYPA ANGPT2 CDH1 ERG NFATC1 FGF2 ELK1
4.2403054,1.2959473,LMX1B human,CD2AP COL4A1 NPHS2 COL4A4 NLRP2 TCF3
6.73508,6.5131273,LMX1B mouse,TPH2 FGF8 NPHS2 PET1 WNT1 PAX2
-0.5344706,1.8805625,MAF human,MMP13 IL5 IL4 GCLC CCND2 ITGB7
5.61706,6.396346,MAF mouse,MAF IL4 CCND2 PDX1 TRP53 GCG CRYAB CRYAA
5.516887,6.596563,MAFA mouse,INS2 PCSK1 PCX GLP1R SLC2A2 PDX1 NRF1 G6PC2 NKX6-1
4.4313374,1.85531,MAX mouse,ATXN3 CCNB1 CEBPD CAD ODC1 BAX TRP53
0.051063623,3.5870614,MAZ human,TSG101 CD4 MMP14 MMP1 CLCNKA HRAS HTR1A MMP9
0.74256295,0.9632376,MBD1 human,ABCB1 MGMT SETDB1 ALOX5 IRF8 IGF2
6.5407877,1.8194691,MBD2 human,DAPK1 ADGRB1 MYOG ALOX5 GSTP1 NANOG CHD4 MSH2 KLK10 POU5F1
1.0391085,6.664228,MECP2 human,RELN CDKL5 ABCB1 DLX5 MGMT CCND1 GAD1 ALOX5 IGFBP3 TFF1 ESR1
6.053332,7.8010607,MECP2 mouse,DDC EYA2 IGFBP3 SLC2A3 OPRM1 MOBP DLK1 FXYD1 PER2 AFF1 PER1 IRAK1 PLAGL1 FKBP5 PRODH S100A9
6.34171,7.97669,MEF2A human,MEF2A JUN TNNI3 NRF1 SLC2A4 SOST PPARGC1A MAPK7 COX6A1 MMP10 MAPK14
6.121065,8.148134,MEF2A mouse,MEF2A DPF3 NRF1 SLC2A4 PPARGC1A COX6A1 MMP10
4.754599,4.4265275,MEF2C human,MECP2 CDKL5 CPT1B JUN SOST MAPK7 NR4A1 VEGFA
6.3547044,8.13089,MEF2C mouse,IL10 JUN CKM MYOG AMPD1 RUNX2 DES BGLAP2 MYH1 SFRP2 MYH4 HAND2 SP7 CALR RGR MYOM1 IL1RN MYOM2 HDAC4 DLX5 DLX6 MYOM3 FRZB SOCS2 BGLAP RHO CAPN2 MYOZ2
0.3518816,1.7921184,MEF2D human,ATF3 JUN ATM SOST CD14 HDAC7
2.1475258,0.60272664,MEIS1 mouse,KRT19 FLT3 MYOG PTCH1 PAX6 PF4 TGFBR2
0.4406593,7.0242023,MEIS2 mouse,EGR2 KRT19 CDKN2B CDH1 PAX6 TGFBR2
5.39977,1.0056607,MEN1 human,RAD51AP1 JUND CASP8 RAD51 CDKN2C CDKN1B TERT PRL BRCA1 GAST GATA3
4.628874,2.2565234,MEN1 mouse,YAP1 JUND HOXA9 GBX2 SUV39H1 AXIN2 GLI1 MAFA EZH2
5.8446374,4.977312,MITF human,FOS PRKCB TYR MC1R KIT DCT KCNMA1 CDK2 HOXB4 BIRC7 MET OCA2 TYRP1 BCL2A1 PMEL TRAP HIF1A BEST1 TRPM1 HERC2 MLANA GPNMB CTSK ACP5 SERPINF1 PPARGC1A
5.6694717,4.838853,MITF mouse,NGFR TBX2 ITGA4 FOS PAX4 PAX6 TYR DKK3 CLCN7 FGF15 GPR143 OSTM1 PIK3R1 IRF4 DCT DCSTAMP SDC1 MET CD40 TYRP1 CDKN1A SLC45A2 PMEL SLC2A2 BEST1 TRPM1 CTSK ACP5
5.1113777,8.051812,MLXIPL mouse,INS1 ACC INS2 PKLR PDX1 MAFA ACACB ACACA GCK FASN GPAM FAS TXNIP SCD1 MSTN
5.587688,0.6672354,MSC human,IL10 IL2RA MMP2 IFNG CDC25A LTA CTLA4 MCM7 CDC6 DKK1 FOXP3
4.9794908,5.555303,MSX1 human,NOTCH3 HEY1 DKK1 CGA DLK1 ZHX2
4.765972,5.843881,MSX1 mouse,BMP4 SHH TAGLN MYOCD SRF PTCH1 ETS1 CGA FGF3 PAX3 STRA8 ATOH1
5.549034,5.6342154,MSX2 human,CDH2 BGLAP IBSP NKX3-1 BCL2 ABCG2 SOD1
3.4886467,5.1978917,MSX2 mouse,DLX2 DLX5 TAGLN MYOCD SRF MEPE IHH LSS ETS1 DKK1 DSPP RUNX2 BGLAP2 NEUROD6 BGLAP ENPP1 SP7 ALPL PPARG ATOH1
0.29289332,6.540359,MTA1 human,CDKN2A HDAC1 ALOX15 PTEN BRCA1 MMP9 ESR1 SMAD7 EGFR ARNTL RNF144A SUMO2 CDH1 MYC BCL2L1 SNAI2 SNAI1 TFF1 NOS2 EPHA2 MTA3 MNAT1 BCAS3 ITGB3BP
5.6404963,6.586475,MTA1 mouse,RNF144A CDKN1A RRM2B SIX3 PAX5 PTEN TIMP2 CLOCK
7.149243,5.081168,MTF1 human,GCLC PRNP MCAT ACO1 SOD1 PGF SNCB
4.383972,1.5742966,MTF1 mouse,SLC39A10 EP300 MT1 SELENOW DNMT1 PGF
1.7884216,1.0108014,MYB human,LMO2 GSTM1 IL15 KLF1 DHRS2 COL1A2 COL1A1 WT1 IL7 CCNA1 LCK CD4 MZF1 SP3 NMU BCL2 PDCD4 SIM2 CLEC4G CDO1 CEBPA CSF3R WAS GATA3 NR3C1 ICAM1 HRH1 MYB MAT2A ANPEP ERBB2 MYC TK1 CTSG CD34 RAG2 ELANE
1.1264725,1.6911496,MYB mouse,CSF1R CSF3R GSTM2 NOL3 H2AFZ CDKN1A IGFBP5 RFX2 PTGS2 PPM1A KIT ANPEP MYC SNAI2 RARA PRTN3 RAG2
2.2454717,6.667453,MYBL2 human,COL1A1 CCNA1 SP1 CCND1 NCL MYC PSG1 MYBL2
4.130986,5.093484,MYBL2 mouse,LIN9 IGFBP5 ELN RFX2 PRRC2A POU5F1 ADRA2B CCNA1 MIP COL5A2 ADORA2B ERBB2 SFTPA1
5.315612,0.9490129,MYC human,UBE2C DKK1 IGK CDC25C ASS1 TFAM TP53 PCNA ATF3 ODC1 SRSF1 SFRP1 NDRG1 NOL7 CCND2 CDH3 CHEK1 CCND1 CHEK2 ST3GAL1 ST3GAL3 ST3GAL4 NFE2 CREBBP SURF2 SURF1 HLA-C TNFRSF10B HLA-A HLA-B HLA-G HLA-E HLA-F TP73 CCNA2 TLX1 CBFB FMR1 TFRC CDCA7 GATA4 FASLG IPO7 FOXM1 GATA1 PRDX3 CCNB1 BAG2 RCC1 PMAIP1 JUNB PROM1 PRODH IER3 MST1 CFLAR AXIN2 HSPA4 VEGFA TFAP4 IL6 CDK6 CDK4 ID2 CDK2 BCL2 FTH1P18 SHMT1 CYP3A4 FUT3 BMI1 MTDH PTBP1 LDHA TERT TOP1MT PGK1 CD38 CD33 DDX18 CAD MME CDC34 EBNA1BP2 HNRNPA2B1 CCNE1 KRAS CEBPA CDKN1A IFNA1 HDAC2 XPO1 SART3 WRN CXCR4 EP300 IGF2BP1 MAPK1 BRD7 HNRNPA1
5.1001945,1.0286636,MYC mouse,RHOA PDGFRB CAR1 ZBTB17 CAV1 TRP53 DKK1 PTMA CDK4 BCL2 BAX TFAM TRRAP ODC1 SLC1A2 MIR18B NDRG1 MTA1 ZFP36 CCND2 TERT CDH1 MXI1 MYC ACP5 TIMP3 EIF4E WNT4 SUZ12 EED CDKN2A CAD SLC11A1 CDKN2B NFIA FASL HNRNPA2B1 MIR122 SNAI1 BCAT1 EZH2 NOP56 CEBPD CDKN1A HDAC2 CDCA7 NRGN CCNB1 HNRNPA1
4.936684,0.7124247,MYCN human,NGFR NTRK1 LRRN3 TP53INP1 HLA-C HLA-A HMGA1 HLA-B HLA-G DKK3 HLA-E GRHL1 HLA-F DDB1 MIR202 IFNG ID2 BIRC5 MCM4 BAX MCM5 NES MCM6 MCM7 ABCC1 MCM2 TP53 CD44 MCM3 MDM2 CDKN1B ABCB1 MCM8 CDKN1A HDAC2 MCM10 CLU BMI1 NDRG1 EFNB3 MXI1 MYBL2 CIITA CTSD SKP2
7.3574715,5.144298,MYCN mouse,IGFBP2 PTDSS1 SMAD4 IGFBP6 HDAC2 ACP5 OTX2 NRGN NDRG1
6.4094663,8.263671,MYF5 mouse,DES MYH7B RB1 CCND3 CDKN1A MYOG SP7 MYOD1 TRP73 MYF6
6.346412,8.068355,MYF6 mouse,DES RB1 CCND3 CDKN1A MYOG AMPD1 TRP73 RECK
6.4698677,8.308792,MYOD1 mouse,CDON ZBTB18 ATP6V1E1 CKM MYOG IFI204 IGH CDC6 SMARCA4 DES BMP5 MYL6 ACTA2 MYL1 MYL2 SP7 SELENOW ITGA7 CDO1 RB1 ACACB ATXN3 CCND3 CCND1 ANKRD2 PPARGC1A ATP9A MYH7B CREBBP ARNT TRP73 SMAD7 MAF FOSL1 ALDH1A1 SDC1 SNAI2 DCX CDH15 RECK SMTNL1 MYF5 MYF6 CDKN1C CDKN1A ACTC1 BARX2 SGCG SGCA INPP5K
6.1319003,8.216823,MYOG mouse,MYH7B RB1 MYEF2 CDKN1A MYOD1 PAX7 TRP73 BARX2 DES CCND3 ART1 MYL1 ITGA7 MYF6
4.3275213,5.7589345,MZF1 human,MMP2 TERT CDH2 PIK3R3 BLMH CD34 PADI1
6.5709176,2.136378,NANOG human,LXN YES1 SEMA6A CDX2 GDF3 CDC25A GATA6 AFP GATA4 LAMB1 DKK1 GATA2 POU5F1 FGF4 KLF2 SOX1 CDK6 CCND1 MTF2 KDR CGA L1TD1 NODAL
6.637878,2.0778131,NANOG mouse,ESRRB IDH1 MIR290A CDX2 ZFP819 GATA6 NR0B1 MIR302A DKK1 BMI1 NFKB1 ZFP57 BGLAP2 LIN28A ZFP42 MIR295 XIST SNAI1 TCF3 ERAS
5.096843,8.023541,NCOA1 mouse,AR ADIPOQ NFKBIA USP17LE MEF2C ITGA5 PSAT1 CDKN1A TWIST1 GATA4 ESR1
0.7341775,6.2249875,NCOA3 human,EPO MMP7 ERBB2 PLAC1 BCL2 BRCA1 MMP10
4.105578,6.1908665,NCOA3 mouse,NFKBIA IGFBP3 PPARG NANOG NR0B1 NPAS2 KLF4 CLOCK TBX3
4.5865536,8.475597,NCOR1 human,AR G0S2 IGFBP3 SNAI2 PPARG IGF1 ESR1
6.9364266,5.605021,NEUROD1 mouse,ST18 INS2 SCT MGAT5B NNAT PDX1 PAX6 INSM2 G6PC2 ATOH1 RND2
6.6036487,5.6578355,NEUROG2 mouse,EPHA5 EOMES SEMA3C DLL3 NEUROD1 RND2
6.6063666,5.8113523,NEUROG3 mouse,ATOH8 INSM1 PAX4 INSM2 VSX2 NEUROD1
5.107263,1.6606971,NF1 human,SFTPB FOS AFP PLAT MSH2 DDB2 HSD11B2 DDB1 SP3 PPP2R2D MYC MBP GNRH1 TP53
-0.5136937,2.1818304,NFATC1 human,EGR3 SP1 IFNG CD3G CYP2E1 ICAM1 IL2
-0.41931996,1.6079245,NFATC1 mouse,CSF2 CX3CR1 ITGB3 B3GAT1 BMP7 FOXP3 IL2 AQP2 OSCAR IL4 IL2RA DCSTAMP IL12B PAG1
-0.41749722,2.1991138,NFATC2 human,EGR3 TERT IFNG ENPP2 CD3G FOXP3 MDM2
-0.69766283,2.3924425,NFATC2 mouse,IL31 EGR3 IL10 IL21 CSF2 IL13 CX3CR1 TNF NFATC1 IL2 BACE1 CCNA2 IL4 IL9 IL2RA IFNG ACP5 CCR9 IL12B ICOS BCL2A1A
2.2884326,1.2767212,NFE2 mouse,GCM2 HMBS EPB42 ABCC6 HBB HBB-BS TNF TYMS HBB-B1 IL2
2.5605998,1.1319122,NFE2L2 human,NQO1 CXCL8 HBB GSS MTHFR BRCA1 SDHB SOD1 SOD2 GCLC CAT KRT16 HMOX1 GSTA1 CFTR UGT2B7
0.114868104,4.5483313,NFE2L2 mouse,TGFB1 ABCC4 ABCC2 IL10 ABCC3 TXNRD1 MT1 NFATC1 SDHA RUNX2 KRT16 FAS GSTA2 SP7 GSTA1 BCL2 MCM7 SQSTM1 NFE2L2 KEAP1 SLC40A1 SLC7A11 AREG CD36 PTGDS NQO1 CDKN2C FOS FMO3 UGT1A6A NFKB1 SOD2 GCLC CYP2A5 BGLAP3 TXNIP PPARG MDM2 IL1RN CEBPB CALCOCO2 SRXN1 COX17 AKR1B3 MGST1 MIR106B SULT1E1 BGLAP PRDX2 PRDX1 HMOX1 TNFSF11 SCARB1
1.9970472,6.871365,NFIC human,JUN ITGA5 VWF SLC34A2 TFPI2 HGF GFAP COL1A1 SMUG1 FABP7 POLE2 MATN1 CYP1A1 GTF3C2 COL18A1 ALAS1 GUCY1B1 IRS2 CSH1 FHL5 HMGB1 C4BPB GTF3C1 HSD11B2 CYP17A1 POLD2 CCL2
7.0906367,5.1129384,NFIC mouse,COL1A1 PDGFRA FAM89B HGF MT1 PDGFA CCL2 MBP GFAP KLF4 DSPP
-0.27996635,4.84742,NFIL3 human,APP IL1B VWF HPGD IFNG TNFSF10 PGR AREG EREG PTGS2
3.0170863,8.918675,NFIL3 mouse,PER2 ABCB4 EOMES BMP4 ABCB1A ID2 ARNT FGF21 CYP7A1 PTGS2
0.42578238,5.009774,NFKB1 human,CCK PSMB9 COL1A2 COL1A1 IL23A BAX CYP1A1 TP53 OPTN ATF3 SERPINE1 NOLC1 NOD2 PSMB10 MUC2 HOXA9 E2F1 ALOX5 MYC AKT1 AKT2 HES1 B2M MUC6 PTGDS EGR1 ABCA1 TSLP TNFSF14 MIF GADD45G BACE1 HLA-F AR COL2A1 NOX4 SDC1 NOX5 SNAI1 PTGES CFTR PTGFR IL1RN CRHR1 CFI GATA3 HIF1A ICAM1 LIPE CYP27B1 HMOX1 PDK4 IL12B TNFSF10 IL12A A2M COX1 JUNB IER3 CTSB CCR2 EDN1 IL10 CCL22 CCL20 FN1 CARD8 VEGFD IL18 VEGFA IL1A TLR2 MMP13 IL1B TF BST1 NCOR1 NCOR2 CEACAM1 BHMT MMP14 TLR9 CD28 TFF3 TFF1 TLR7 TLR3 SERPINA3 CD40 BTG2 EBI3 BRCA2 CD3G KLK3 CTCF SOCS3 HSD11B2 EPCAM TERT STK39 RIPK2 CD38 TIMP1 CCR7 CCR5 CCR3 MGMT PLIN1 CSNK2A1 SERPINB1 STAT4 PROX1 BGN F3 IL17A F8 XIAP SAA1 CYP2E1 CD40LG HBEGF IL17C CCL13 IL21 CCL11 TNFRSF13C CDKN1A FAF1 IFNA1 PIGR PTAFR PTGER4 GSTP1 PTGS2 CXCR2 HYAL1 NAMPT CXCR4 IFNB1 CCL19 PGLYRP2 CD58 OLR1 TGFB1 CD74 TFPI2 TAP2 TAP1 VCAM1 AGT GRIN1 FOXP3 CXCL10 WT1 CXCL12 OLFM4 FAS PPIG S100A6 CD69 SQSTM1 PDE7A PTPN6 ABCG2 CD86 CSF2 CD83 CSF1 CD80 TNC TNF FOXO3 EGFR SLC9A2 YY1 BCL2L11 CCND2 CCND1 CDH1 TBX21 ADORA3 ADORA1 NLRP2 MICA REPS2 MUC17 PCYT2 TRAF1 TNFRSF10B TNFRSF10A TRAF2 SELE GFAP NFKB1 CREB3 GCLC GDNF BCL2L1 HPSE BIRC5 LCN2 BIRC2 BIRC3 LPL PLAU FASLG AGER CYP19A1 FGF7 FGF8 RGS4 CCNB1 NPPB TNFRSF9 POU2F2 MMP1 MMP2 PLA2G2A GKN2 MMP3 CFLAR NFKBIZ MUC5AC OPRM1 PTPN13 MMP9 TAPBP IL2 HAX1 IL4 IRF1 NFKBIA ELF3 BMP2 IL6 IRF4 TNIP3 RRM2B CDK4 ADORA2A COL7A1 IFNG BCL3 BCL2 CARM1 IRF7 FBP1 DEFB4A CXCL8 GSK3B ABCB1 GSK3A NCAM1 BCL2A1 TNFAIP3 CXCL2 NRF1 CXCL1 CYP3A7 CXCL5 CASP9 BDKRB1 CASP3 TRPC1 MADCAM1 DRD2 AMH MCL1 TBP KDM2A CR2 MUC5B NOS3 VWF ERAP1 ERAP2 ALOX5AP PLAUR SOD2 PTHLH IL2RA SFTPA1 CRP HDAC1 FLT4 CRMP1 PTEN HDAC7 TNFSF13B LTC4S SLC25A27 THBD MAT2A CCL5 CCL4 IGF2BP2 ITGAX CCL3 NOS1 CCL2 NOS2 TRIM21 UPP1
0.5554106,4.3988733,NFKB1 mouse,MAPK14 TEC COL1A1 IL23A CD7 LEF1 EPAS1 AQP5 GLRX NTN1 PIRB MYB ALOX5 MYC AKT1 KDR HES1 PPARGC1A EGR2 TNFSF15 GADD45B PLA2G4A FASL BIN1 PSME2 BTK HAMP PTGES CFB DMP1 TWIST1 FTH1 HMOX1 PDK4 APOE BCL2A1D IL12B SOX9 COX2 IL12A JUNB BANP EDN1 IL10 IL15 CCL22 DUSP1 CCL20 VEGFC FN1 LIF VEGFA IL1A TLR2 IL1B MMP14 CENPJ DCSTAMP REL TLR4 CD40 EBI3 HSD11B2 SHH TERT STK39 TIMP3 ANKRD2 RIPK2 CD38 PCK1 NQO1 ADIPOQ PPARA STAT1 FOS PER2 EBNA1BP2 XIAP PER1 PLIN2 CCL12 WAP CDKN1A CTNNB1 NUDT1 DCST2 DCST1 PTGS1 PTGS2 PHEX IKBKB IFNB1 MYOZ2 TGFB1 UBE2H TRP53 VCAM1 AGT IGK FOXP3 CXCL10 WT1 CXCL13 FAS PTPN4 CD86 CSF2 CSF1 SLC1A2 CD80 DEFB2 TNF CXCL15 EGFR RELB YY1 CCND3 CCND1 CDH1 MSX1 ADORA1 KCND2 SELE NFKB1 SELP ALDH3A1 BCL2L1 BIRC5 LCN2 GCLM BIRC2 BIRC3 SLC2A1 SLC2A4 AGER ATP12A TCRG-C1 CYP11A1 PMAIP1 MBP TNFRSF4 PRODH TRIM63 KCNIP2 MMP2 MMP3 CFLAR NFKBIZ MMP9 IL1 TAPBP IL2 IL4 NFKBIA ELF3 BMP2 IL6 ADORA2B IRF4 CDK4 ADORA2A IFNG BCL2 FBP1 TNFRSF25 BMPR2 TNFAIP3 CXCL2 NRF1 CXCL1 TREM1 DRD2 AMH PPP1R14A CXADR KDM2A NOS3 NGB PLAUR KLF5 SOD2 PPM1D IL2RA CEBPA CEBPB SRC THRB PTEN HMGCR ITGAM TNFSF13B LTC4S CCL9 PPP1R13L CCL5 IGF2BP2 CCL2 NOS2 UPP1
2.3647506,0.37584686,NFKB2 human,SND1 SELP CDK6 CCND2 CCL21 HIF1A
3.852138,5.2386017,NFKB2 mouse,SND1 IL23A CSF2 CCND1 MYC DMP1 REL HES1 HIF1A RELB
-1.024338,3.990259,NFKBIA human,CXCL8 RELA CD40 MMP1 MMP3 EBI3 PON2 TRAF1 MMP9 NFKB1 ICAM1 IL1B FAS CCL5 S100A6 IFNB1 TNFSF10 NOS2 CD58
2.5360394,1.1629525,NFYA human,CDKN1B ABCB1 HSPA5 OGG1 GADD45A HBB SOX3 FXR2 STK11 CBS LPIN1 GFI1B CYP2A6 SP3 SOX18 CCND2 FAS DDIT3 HOXB4 HOXB7
3.7146597,2.6394036,NFYA mouse,SREBF1 ADIPOQ HSPA5 OGG1 TRP53 DSPP HSPB1 ARNTL CLDN11 CCND2 E2F1 CDK1 MAPK1 H2-AB1 HSPA1B
2.5887694,1.1465609,NFYB human,CDKN1B ABCB1 TPH1 HBB FOS SOX3 FXR2 STK11 LPIN1 GFI1B SOX18 CCND2 FAS HOXB7
2.2498631,1.115219,NFYC human,FDPS CDKN1B ABCB1 HBB FOS SOX3 FXR2 LPIN1 GFI1B SOX18 CCND2 FAS HOXB7
4.65524,4.1237803,NKX2-1 human,SFTPB RET STK11 SP1 LMO3 SFTPA1
6.1383224,3.5778785,NKX2-1 mouse,SFTPB SFTPC ABCA3 SHH SCGB1A1 PAX8 SOX17 WNT7B FOXJ1 PRDM13 HCRTR2
6.1606207,7.607282,NKX2-5 human,LYL1 MEF2C CTNNB1 NPPB DACT3 GATA4 TBX5 DACT1 DACT2
6.020249,7.675829,NKX2-5 mouse,HEXIM1 MEF2C MYOCD IFI204 TRP53 ETV2 TBX5 MYCN HAND1 MYL2 TLX2 ID2 FGF10 TLL1 CALR LRRC10 GJC1 NPPA MOV10L1 NPPB CSL JARID2 ADORA1 MSX2 PITX2
0.550593,6.7435665,NKX3-1 human,AR CCND1 SIX6 FOS TMPRSS2 KLK3 ESR1 IGF1R VEGFA ACTG2
3.281648,2.0906184,NOTCH1 mouse,SMARCC1 SPI1 CDKN1A CTNNB1 DTX1 PAX7 NRARP NFKB1 GATA2 DLL4 RBPJ RUNX2 EFNB2 HEY2 HEY1 CCND1 CCNE1 SP7 CASP3 SCGB3A2 SOX9 TCF3 HES5
2.4295385,2.6137602,NPM1 human,BRD4 RPL3 USP7 ELF4 CDKN1A CCND1 TAF1A PTPN6 DNMT1 ATF5 MDM2
2.453865,6.998794,NR0B1 human,CYP17A1 NR5A1 STAR NR1H4 NOS1 ESRRG AMH CYP19A1 CAMP PBX1
2.5269787,6.870094,NR0B1 mouse,SREBF1 NR5A1 CYP11A1 HNF4A STAR PPARG RLF ESRRG SF1 POU5F1 CYP19A1
3.0266757,9.289844,NR0B2 human,G6PC CYP27A1 APOC3 E2F1 CYP7A1 CYP8B1 PCK2 PTGS2
2.6482859,9.132135,NR0B2 mouse,SMAD3 CDKN1A SERPINE1 MTTP SLC40A1 SLC51B CYP7A1 CYP8B1 SMAD7 NPAS2 NR5A2 MIR127 MIR433 BHMT MTF1 BGLAP PPARG PPARGC1A NEUROD1
5.0362916,8.146742,NR1H3 mouse,SREBF1 ABCA1 PLIN1 ARG2 NR1H3 UCP1 CYP7B1 F3 CYP7A1 PLTP LIPE MLXIPL BHLHE40 ABCG1 APOE NOS2 MAP3K8
2.7232802,9.143684,NR1H4 human,KLF11 ABCC4 ABCB4 EDN1 RELA NR1I2 HSD3B2 KRT13 CYP7A1 INS NFKB1 VEGFA DCN STK11 PLTP ABCB11 FABP6 SLCO1B3 UGT2B4 SCARB1
2.9063098,9.153476,NR1H4 mouse,KLF11 ABCC4 INS2 ABCC2 ABCB11 HHEX FABP6 SLC10A1 KRT13 NR0B2 SCARB1
2.7063055,9.192648,NR1I2 human,IL10 UGT1A1 TNFRSF12A CYP4F12 NFKB1 FOSL1 CYP2C9 KLF6 CYP2C8 FGF19 BCL2L1 BCL2 THRSP RELA RAB3A ABCB1 PTAFR HP NOD1 THBS1 NOD2 CYP3A4 CORO1C RXRA CYP2B6 CCL2
4.2296553,2.5832715,NR1I2 mouse,CYP3A41A PPARA CYP24A1 CDKN1A E2F1 CYP3A11 INSIG1 CYP2B10 MSX2 CD36 AKR1B7 CYP2C29
2.937302,9.212923,NR1I3 mouse,SQLE CPT1A ATP6V1E1 PPARA CYP3A11 CYP2B10 PPIG THRSP CYP7A1 AKR1B7 PCK1 MCL1
